"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.384294475E1,-1.065866947E-1,1.407444477E-1,-3.313064575E-2,1.796311853E-1
1.384795923E1,-9.087133408E-2,1.355402470E-1,-4.225921631E-2,1.685663053E-1
1.385297371E1,-1.084742546E-1,9.480023384E-2,-4.182910919E-2,1.500114083E-1
1.385798824E1,-8.567178249E-2,9.709715843E-2,-5.324935913E-2,1.400107379E-1
1.386300272E1,-1.177223921E-1,1.065261364E-1,-4.558086395E-2,1.651786744E-1
1.386801720E1,-1.211533546E-1,8.732461929E-2,-2.369785309E-2,1.512128061E-1
1.387303168E1,-1.126122475E-1,8.745765686E-2,-2.104377747E-2,1.441291108E-1
1.387804616E1,-1.112936735E-1,7.577681541E-2,-4.174232483E-3,1.347064651E-1
1.388306064E1,-8.868312836E-2,7.363629341E-2,-6.418228149E-3,1.154478004E-1
1.388807512E1,-8.054137230E-2,1.001513004E-1,3.196716309E-3,1.285589928E-1
1.389308965E1,-8.433127403E-2,9.789419174E-2,1.274681091E-2,1.298365039E-1
1.389810413E1,-1.046224833E-1,6.716609001E-2,-6.288528442E-3,1.244857150E-1
1.390311861E1,-9.392488003E-2,6.749176979E-2,-1.400947571E-3,1.156675613E-1
1.390813308E1,-8.551251888E-2,5.120348930E-2,-6.077766418E-3,9.985553288E-2
1.391314756E1,-6.550776958E-2,3.494024277E-2,-3.537178040E-3,7.432765346E-2
1.391816204E1,-4.790520668E-2,5.210018158E-2,3.696441650E-3,7.087313616E-2
1.392317652E1,-7.338404655E-2,3.346419334E-2,3.787040710E-3,8.074287710E-2
1.392819105E1,-6.534957886E-2,2.217149734E-2,8.600234985E-3,6.954212244E-2
1.393320553E1,-3.376102448E-2,2.992868423E-2,3.951549530E-2,5.997505550E-2
1.393822001E1,-6.151664257E-2,4.962801933E-2,5.585479736E-2,9.678324237E-2
1.394323449E1,-5.345070362E-2,4.072690010E-2,2.931499481E-2,7.331457584E-2
1.394824897E1,-6.206262112E-2,6.048822403E-2,5.757617950E-2,1.040461947E-1
1.395326345E1,-6.335985661E-2,4.676866531E-2,6.898403168E-2,1.046927701E-1
1.395827793E1,-5.987584591E-2,1.423144341E-2,3.516960144E-2,7.088407275E-2
1.396329246E1,-5.420589447E-2,-3.998994827E-3,-6.666183472E-4,5.435729330E-2
1.396830694E1,-6.718695164E-2,-5.537033081E-3,1.361751556E-2,6.877631813E-2
1.397332142E1,-4.240524769E-2,-5.483627319E-6,-3.019332886E-3,4.251260322E-2
1.397833590E1,-5.092418194E-2,-8.851289749E-3,-5.245208740E-4,5.169035460E-2
1.398335038E1,-4.517805576E-2,-2.477860451E-2,1.383495331E-2,5.335205616E-2
1.398836486E1,-1.327764988E-2,-2.881789207E-2,3.046321869E-2,4.398607260E-2
1.399337933E1,-1.731991768E-2,-3.047370911E-2,1.847839355E-2,3.962420376E-2
1.399839386E1,-2.828490734E-2,-8.442926407E-2,1.608467102E-2,9.048233671E-2
1.400340834E1,-4.869091511E-2,-4.765605927E-2,3.506946564E-2,7.662749258E-2
1.400842282E1,-6.193304062E-2,-8.489537239E-2,5.868721008E-2,1.203624294E-1
1.401343730E1,-9.162771702E-2,-9.578227997E-2,4.413032532E-2,1.397045786E-1
1.401845178E1,-5.928134918E-2,-1.136600971E-1,3.204917908E-2,1.321364670E-1
1.402346626E1,-5.106639862E-2,-1.028208733E-1,4.618453979E-2,1.237453868E-1
1.402848074E1,-7.840335369E-2,-1.274912357E-1,6.963348389E-2,1.650755074E-1
1.403349527E1,-7.243490219E-2,-1.138787270E-1,7.626819611E-2,1.550226346E-1
1.403850975E1,-4.990923405E-2,-1.121685505E-1,7.333374023E-2,1.430054293E-1
1.404352423E1,-5.372262001E-2,-7.940340042E-2,9.412002563E-2,1.343487965E-1
1.404853871E1,-5.246913433E-2,-6.574797630E-2,7.904434204E-2,1.154288285E-1
1.405355319E1,-5.623912811E-2,-7.346701622E-2,9.021949768E-2,1.292277051E-1
1.405856767E1,-5.267679691E-2,-7.868194580E-2,7.514476776E-2,1.208818831E-1
1.406358215E1,-5.143868923E-2,-3.868341446E-2,7.916355133E-2,1.020255515E-1
1.406859668E1,-5.747854710E-2,-4.666090012E-2,5.471706390E-2,9.205965489E-2
1.407361116E1,-6.564056873E-2,-5.222630501E-2,3.757476807E-2,9.191373343E-2
1.407862564E1,-5.003583431E-2,-4.369425774E-2,1.825237274E-2,6.889065238E-2
1.408364012E1,-7.001447678E-2,-4.023218155E-2,1.100158691E-2,8.149656622E-2
1.408865460E1,-5.892002583E-2,-4.644751549E-2,8.587837219E-3,7.551617103E-2
1.409366907E1,-5.489659309E-2,-4.088449478E-2,-8.035659790E-3,6.891842769E-2
1.409868355E1,-4.364061356E-2,-1.657581329E-2,4.198265076E-2,6.278378535E-2
1.410369803E1,-3.736484051E-2,-2.581405640E-2,2.990341187E-2,5.437564579E-2
1.410871256E1,-4.981005192E-2,-3.974032402E-2,5.586814880E-2,8.474423093E-2
1.411372704E1,-6.708741188E-2,-1.794600487E-2,8.401966095E-2,1.090049694E-1
1.411874152E1,-6.972348690E-2,-3.422975540E-2,8.101463318E-2,1.122337363E-1
1.412375600E1,-5.818605423E-2,-3.612923622E-2,8.279514313E-2,1.074521956E-1
1.412877048E1,-7.526338100E-2,-1.901936531E-2,8.219051361E-2,1.130557089E-1
1.413378496E1,-7.557344437E-2,-4.008746147E-2,7.448005676E-2,1.134267557E-1
1.413879944E1,-4.495835304E-2,-6.568336487E-2,4.069805145E-2,8.939736753E-2
1.414381397E1,-3.835463524E-2,-6.490063667E-2,2.380752563E-2,7.905674520E-2
1.414882845E1,-2.928805351E-2,-4.269981384E-2,1.414489746E-2,5.367627320E-2
1.415384293E1,-1.782286167E-2,-5.618929863E-2,2.589321136E-2,6.438439309E-2
1.415885741E1,-2.553975582E-2,-3.392148018E-2,4.466819763E-2,6.162948827E-2
1.416387189E1,-5.442929268E-2,-1.889586449E-2,7.512569427E-2,9.467561215E-2
1.416888636E1,-3.327858448E-2,-2.287387848E-2,6.257438660E-2,7.447303109E-2
1.417390084E1,-6.475937366E-2,-1.256465912E-2,4.065990448E-2,7.749112832E-2
1.417891538E1,-6.497716904E-2,-1.661157608E-2,4.503154755E-2,8.078253048E-2
1.418392986E1,-6.520783901E-2,1.023125648E-2,4.699516296E-2,8.102645383E-2
1.418894433E1,-6.758797169E-2,-1.777958870E-2,2.042865753E-2,7.281193405E-2
1.419395881E1,-6.281864643E-2,-2.668285370E-2,-2.013492584E-2,7.115878203E-2
1.419897329E1,-4.647707939E-2,-3.811597824E-2,-2.940654755E-2,6.691555682E-2
1.420398777E1,-3.264582157E-2,-2.823066711E-2,-3.856372833E-2,5.787815974E-2
1.420900225E1,-3.782892227E-2,-1.609873772E-2,-2.153110504E-2,4.640889140E-2
1.421401673E1,-2.632105350E-2,-4.208278656E-2,-1.413440704E-2,5.160949762E-2
1.421903126E1,-2.426195145E-2,-2.995014191E-2,5.072593689E-3,3.887652884E-2
1.422404574E1,-5.544424057E-2,-3.208518028E-2,5.258750916E-2,8.287924182E-2
1.422906022E1,-7.684814930E-2,-3.425645828E-2,4.273605347E-2,9.436902697E-2
1.423407470E1,-9.335315228E-2,-3.876805305E-2,7.095527649E-2,1.235007054E-1
1.423908918E1,-7.870602608E-2,-2.885699272E-2,5.377483368E-2,9.959466505E-2
1.424410366E1,-8.074951172E-2,-2.383041382E-2,5.811023712E-2,1.022994229E-1
1.424911814E1,-5.201292038E-2,-5.924272537E-2,4.581451416E-2,9.118121574E-2
1.425413267E1,-5.671131611E-2,-5.638170242E-2,1.224899292E-2,8.090183910E-2
1.425914715E1,-4.948508739E-2,-6.054377556E-2,2.641391754E-2,8.253494819E-2
1.426416163E1,-2.100896835E-2,-3.392243385E-2,4.885673523E-3,4.019922979E-2
1.426917611E1,-2.123129368E-2,-5.022931099E-2,1.201534271E-2,5.584012871E-2
1.427419058E1,-2.848029137E-2,-3.320717812E-2,4.045009613E-2,5.958232919E-2
1.427920506E1,-3.075575829E-2,-5.672860146E-2,4.252147675E-2,7.727953724E-2
1.428421954E1,-6.637215614E-2,-4.689812660E-2,3.273963928E-2,8.761610223E-2
1.428923402E1,-7.309424877E-2,-3.708767891E-2,5.150032043E-2,9.680159159E-2
1.429424855E1,-8.701920509E-2,-3.216862679E-2,5.589199066E-2,1.083100975E-1
1.429926303E1,-9.122359753E-2,-4.393458366E-2,3.887081146E-2,1.084570531E-1
1.430427751E1,-8.122742176E-2,-4.602408409E-2,3.148078918E-2,9.852487224E-2
1.430929199E1,-5.947947502E-2,-3.627824783E-2,2.654457092E-2,7.455557297E-2
1.431430647E1,-5.451774597E-2,-3.134131432E-2,1.926803589E-2,6.577020462E-2
1.431932095E1,-2.825105190E-2,-3.587317467E-2,-2.207756042E-3,4.571521389E-2
1.432433543E1,-2.124691010E-2,-9.478330612E-3,2.613067627E-3,2.341149423E-2
1.432934996E1,-3.571808338E-2,-1.652908325E-2,1.451873779E-2,4.194980120E-2
1.433436444E1,-4.532730579E-2,-3.304314613E-2,2.183914185E-4,5.609333162E-2
1.433937892E1,-9.520399570E-2,-1.931190491E-3,2.784729004E-4,9.522398774E-2
1.434439340E1,-1.232681274E-1,2.792596817E-3,1.220607758E-2,1.239024543E-1
1.434940788E1,-1.154285669E-1,-4.249572754E-3,1.449584961E-2,1.164128111E-1
1.435442236E1,-1.242587566E-1,1.949477196E-2,9.676933289E-3,1.261504173E-1
1.435943683E1,-1.211583614E-1,4.553866386E-2,2.386188507E-2,1.316149992E-1
1.436445131E1,-1.013369560E-1,5.712509155E-2,1.179409027E-2,1.169254263E-1
1.436946584E1,-8.421230316E-2,5.904054642E-2,-2.506256104E-3,1.028774973E-1
1.437448032E1,-6.002950668E-2,6.089925766E-2,-3.093242645E-2,9.093446136E-2
1.437949480E1,-5.509209633E-2,5.075263977E-2,-4.009532928E-2,8.496237374E-2
1.438450928E1,-5.041873455E-2,5.721902847E-2,-4.675197601E-2,8.945285504E-2
1.438952376E1,-7.894933224E-2,6.122446060E-2,-4.148578644E-2,1.081781037E-1
1.439453824E1,-9.052991867E-2,8.893346786E-2,-3.864955902E-2,1.326597765E-1
1.439955272E1,-8.789885044E-2,8.307981491E-2,-1.680278778E-2,1.221097753E-1
1.440456720E1,-1.089448929E-1,8.688616753E-2,-1.891899109E-2,1.406276076E-1
1.440958173E1,-1.107640266E-1,8.595728874E-2,-1.866340637E-2,1.414413229E-1
1.441459621E1,-1.103602648E-1,1.016352177E-1,1.723003387E-2,1.510164878E-1
1.441961069E1,-1.145505905E-1,1.101095676E-1,1.005649567E-2,1.592076876E-1
1.442462517E1,-8.319997787E-2,8.761978149E-2,-1.365470886E-2,1.215973417E-1
1.442963965E1,-8.530712128E-2,8.434414864E-2,-2.293586731E-2,1.221363761E-1
1.443465413E1,-8.035922050E-2,9.309744835E-2,-2.978706360E-2,1.265385647E-1
1.443966861E1,-6.353151798E-2,8.510518074E-2,-6.031513214E-2,1.221354196E-1
1.444468308E1,-7.779610157E-2,1.034643650E-1,-3.838729858E-2,1.350210833E-1
1.444969762E1,-8.962321281E-2,1.168971062E-1,-2.849960327E-2,1.500316003E-1
1.445471210E1,-1.037131548E-1,1.279633045E-1,-3.534317017E-2,1.684641370E-1
1.445972657E1,-1.056413651E-1,1.272552013E-1,-2.320480347E-2,1.670103206E-1
1.446474105E1,-1.173664331E-1,1.408262253E-1,-4.010200500E-3,1.833657194E-1
1.446975553E1,-1.147062778E-1,1.328227520E-1,-1.582050323E-2,1.762092561E-1
1.447477001E1,-1.097228527E-1,1.273179054E-1,-4.890918732E-2,1.750458856E-1
1.447978449E1,-1.187751293E-1,1.408398151E-1,-4.139423370E-2,1.888302610E-1
1.448479897E1,-9.006011486E-2,1.138064861E-1,-6.237125397E-2,1.579649135E-1
1.448981350E1,-6.621193886E-2,1.273386478E-1,-6.181812286E-2,1.562710223E-1
1.449482798E1,-8.514440060E-2,1.099226475E-1,-5.654907227E-2,1.501011491E-1
1.449984246E1,-7.312870026E-2,1.210308075E-1,-5.366230011E-2,1.512478285E-1
1.450485694E1,-8.257937431E-2,1.177599430E-1,-4.841518402E-2,1.517589776E-1
1.450987142E1,-8.489441872E-2,1.097562313E-1,-4.319763184E-2,1.453255932E-1
1.451488590E1,-1.014052629E-1,1.066412926E-1,-2.380275726E-2,1.490703320E-1
1.451990038E1,-1.010868549E-1,9.400606155E-2,-2.118492126E-2,1.396584861E-1
1.452491486E1,-9.613907337E-2,1.147556305E-1,1.227951050E-2,1.502077313E-1
1.452992939E1,-1.078298092E-1,8.550810814E-2,-2.028465271E-3,1.376336404E-1
1.453494386E1,-9.325695038E-2,6.843638420E-2,-6.742477417E-3,1.158700068E-1
1.453995834E1,-7.176220417E-2,8.943176270E-2,-4.267692566E-3,1.147434849E-1
1.454497282E1,-6.238198280E-2,7.235646248E-2,5.464553833E-4,9.553673667E-2
1.454998730E1,-6.028997898E-2,6.247186661E-2,6.027221680E-4,8.682153510E-2
1.455500178E1,-5.327916145E-2,2.907991409E-2,5.960464478E-4,6.070144743E-2
1.456001626E1,-6.521892548E-2,4.580330849E-2,5.798339844E-4,7.969810234E-2
1.456503074E1,-5.595076084E-2,2.440071106E-2,-1.126956940E-2,6.207161616E-2
1.457004527E1,-6.089651585E-2,1.264810562E-2,-2.303123474E-2,6.632343471E-2
1.457505975E1,-8.695316315E-2,8.165359497E-3,-1.498222351E-3,8.734855664E-2
1.458007423E1,-6.789219379E-2,1.313424110E-2,-1.462936401E-3,6.916645466E-2
1.458508871E1,-6.321537495E-2,2.272439003E-2,1.283550262E-2,6.839102031E-2
1.459010319E1,-6.326031685E-2,1.577138901E-2,3.883838654E-2,7.588823801E-2
1.459511767E1,-5.853354931E-2,1.831531525E-3,3.611373901E-2,6.880212968E-2
1.460013215E1,-3.014135361E-2,1.393914223E-2,2.158927917E-2,3.960931530E-2
1.460514663E1,-7.093632221E-2,-1.209044456E-2,1.908302307E-2,7.444664148E-2
1.461016111E1,-6.376433372E-2,-1.885247231E-2,3.080844879E-2,7.328346665E-2
1.461517564E1,-7.560288906E-2,-1.832842827E-2,1.628780365E-2,7.947968712E-2
1.462019012E1,-6.119847298E-2,-5.880594254E-3,3.036117554E-2,6.856847281E-2
1.462520460E1,-9.449696541E-2,-2.447843552E-2,3.722763062E-2,1.044737611E-1
1.463021907E1,-7.281112671E-2,-1.905679703E-2,3.687000275E-2,8.380941945E-2
1.463523355E1,-7.516264915E-2,-1.365160942E-2,3.177642822E-2,8.273772814E-2
1.464024803E1,-7.038700581E-2,-1.553726196E-2,4.575061798E-2,8.537479805E-2
1.464526251E1,-8.462941647E-2,-1.024770737E-2,1.923656464E-2,8.739106966E-2
1.465027699E1,-4.411888123E-2,-2.645611763E-2,1.432800293E-2,5.340125007E-2
1.465529152E1,-5.856752396E-2,-2.124357224E-2,1.660537720E-2,6.447621868E-2
1.466030600E1,-7.523989677E-2,-4.466319084E-2,-1.106262207E-4,8.749774238E-2
1.466532048E1,-7.283091545E-2,-5.607843399E-2,4.700660706E-3,9.203928083E-2
1.467033496E1,-7.501077652E-2,-3.885507584E-2,2.130413055E-2,8.712175096E-2
1.467534944E1,-6.312775612E-2,-3.597545624E-2,6.924629211E-3,7.298833834E-2
1.468036392E1,-8.443236351E-2,-3.788852692E-2,2.351188660E-2,9.548389022E-2
1.468537840E1,-8.673059940E-2,-1.368641853E-2,4.236125946E-2,9.748841587E-2
1.469039288E1,-6.767916679E-2,-3.828048706E-3,3.017044067E-2,7.419824166E-2
1.469540736E1,-6.990885735E-2,-3.437519073E-2,8.543014526E-3,7.837018037E-2
1.470042189E1,-8.881032467E-2,-1.946473122E-2,2.744197845E-2,9.496953043E-2
1.470543636E1,-8.623063564E-2,-2.857232094E-2,1.117706299E-3,9.084794612E-2
1.471045084E1,-6.462740898E-2,-1.844668388E-2,1.081466675E-3,6.721719801E-2
1.471546532E1,-4.315495491E-2,-1.322364807E-2,1.767349243E-2,4.847233578E-2
1.472047980E1,-5.760347843E-2,-1.523160934E-2,1.279449463E-2,6.094146161E-2
1.472549428E1,-6.711196899E-2,-5.245208740E-3,1.266956329E-2,6.849851408E-2
1.473050876E1,-8.366250992E-2,1.888990402E-2,1.492309570E-2,8.705712392E-2
1.473552324E1,-5.750596523E-2,-4.662752151E-3,5.311012268E-3,5.793862396E-2
1.474053777E1,-6.709337234E-2,2.893114090E-2,5.270957947E-3,7.325513309E-2
1.474555225E1,-5.754339695E-2,2.671551704E-2,7.575035095E-3,6.389321200E-2
1.475056673E1,-8.141124249E-2,5.418062210E-3,4.034042358E-4,8.159233136E-2
1.475558121E1,-8.833909035E-2,-6.295442581E-3,-9.078025818E-3,8.902717581E-2
1.476059569E1,-9.043920040E-2,9.996891022E-4,2.903938293E-3,9.049133221E-2
1.476561017E1,-6.177270412E-2,2.247905731E-2,-4.191398621E-3,6.586913401E-2
1.477062465E1,-7.825279236E-2,1.065587997E-2,2.963066101E-3,7.903054505E-2
1.477563913E1,-5.913507938E-2,2.494883537E-2,-4.143714905E-3,6.431619060E-2
1.478065361E1,-6.856405735E-2,1.783680916E-2,1.251697540E-2,7.194342496E-2
1.478566814E1,-6.610834599E-2,2.978134155E-2,1.480293274E-2,7.400249003E-2
1.479068262E1,-5.890405178E-2,2.027559280E-2,7.565498352E-3,6.275367515E-2
1.479569710E1,-8.514845371E-2,1.322722435E-2,2.781867981E-3,8.621460099E-2
1.480071157E1,-8.511602879E-2,8.669614792E-3,-1.383781433E-2,8.666825072E-2
1.480572605E1,-9.197735786E-2,1.603293419E-2,7.633209229E-3,9.367579848E-2
1.481074053E1,-9.899556637E-2,2.086997032E-2,5.234718323E-3,1.013068611E-1
1.481575501E1,-8.451652527E-2,1.390290260E-2,-1.927375793E-3,8.567408314E-2
1.482076949E1,-8.441686630E-2,6.973266602E-3,4.730224609E-4,8.470571122E-2
1.482578402E1,-8.201634884E-2,1.193547249E-2,1.474285126E-2,8.418128440E-2
1.483079850E1,-7.962095737E-2,3.362703323E-2,3.662109375E-4,8.643152392E-2
1.483581298E1,-6.785702705E-2,2.172303200E-2,-9.085655212E-3,7.182628607E-2
1.484082746E1,-8.693313599E-2,7.511377335E-3,-2.796554565E-2,9.162894011E-2
1.484584194E1,-7.291460037E-2,2.849578857E-3,-2.051162720E-2,7.579832384E-2
1.485085642E1,-8.019185066E-2,2.941131592E-3,-3.688144684E-2,8.831548159E-2
1.485587090E1,-9.453773499E-2,6.046295166E-4,-1.986217499E-2,9.660359677E-2
1.486088538E1,-9.225332737E-2,1.490235329E-2,-7.717132568E-3,9.376732202E-2
1.486589986E1,-8.753526211E-2,1.010489464E-2,-7.558822632E-3,8.844018774E-2
1.487091439E1,-9.238207340E-2,-4.149913788E-3,-2.746582031E-4,9.247564386E-2
1.487592886E1,-8.762741089E-2,2.450275421E-2,2.177238464E-3,9.101477062E-2
1.488094334E1,-9.969592094E-2,3.013849258E-3,1.888751984E-2,1.015140303E-1
1.488595782E1,-9.480082989E-2,-3.857851028E-3,-4.981994629E-3,9.501000280E-2
1.489097230E1,-8.544921875E-2,-1.220703125E-3,-2.490997314E-3,8.549423471E-2
1.489598678E1,-8.558583260E-2,2.510666847E-2,1.184558868E-2,8.997553842E-2
1.490100126E1,-8.082234859E-2,1.087927818E-2,4.668235779E-3,8.168477919E-2
1.490601574E1,-6.922090054E-2,1.100707054E-2,-2.414703369E-3,7.013215714E-2
1.491103022E1,-7.911229134E-2,2.775263786E-2,1.905632019E-2,8.597736265E-2
1.491604475E1,-8.629536629E-2,3.257846832E-2,2.604675293E-2,9.584717095E-2
1.492105923E1,-1.005915403E-1,5.151867867E-2,3.538036346E-2,1.184255140E-1
1.492607371E1,-1.054087877E-1,5.124640465E-2,2.805233002E-2,1.205161389E-1
1.493108819E1,-9.363830090E-2,3.427910805E-2,1.131725311E-2,1.003557117E-1
1.493610267E1,-1.102609634E-1,2.211904526E-2,-5.359649658E-4,1.124589680E-1
1.494111715E1,-7.445657253E-2,1.947069168E-2,-1.228046417E-2,7.793393887E-2
1.494613163E1,-8.895266056E-2,1.917386055E-2,-3.101730347E-2,9.613680806E-2
1.495114611E1,-6.750643253E-2,4.560470581E-3,-2.349281311E-2,7.162282173E-2
1.495616064E1,-5.608272552E-2,2.095794678E-2,-6.493568420E-3,6.022187365E-2
1.496117512E1,-6.110644341E-2,1.360416412E-2,1.029682159E-2,6.344363831E-2
1.496618960E1,-5.441761017E-2,1.831388474E-2,3.169155121E-2,6.558223150E-2
1.497120407E1,-6.906580925E-2,3.725790977E-2,4.101943970E-2,8.854847419E-2
1.497621855E1,-8.610284328E-2,4.668712616E-2,2.888679504E-2,1.021167680E-1
1.498123303E1,-7.921266556E-2,2.289414406E-2,7.329940796E-3,8.277992661E-2
1.498624751E1,-1.126472950E-1,1.116585732E-2,1.205635071E-2,1.138395583E-1
1.499126199E1,-8.395373821E-2,4.481267929E-2,1.906013489E-2,9.705511386E-2
1.499627647E1,-8.888185024E-2,3.537130356E-2,7.051467896E-3,9.592098632E-2
1.500129100E1,-7.718348503E-2,3.079271317E-2,-1.198482513E-2,8.395902321E-2
1.500630548E1,-7.035398483E-2,3.581547737E-2,-2.375221252E-2,8.244148956E-2
1.501131996E1,-6.364572048E-2,5.501604080E-2,-2.170562744E-3,8.415612767E-2
1.501633444E1,-6.171977520E-2,5.975842476E-2,2.624511719E-3,8.594933416E-2
1.502134892E1,-6.208407879E-2,4.299950600E-2,-9.233474731E-3,7.608316115E-2
1.502636340E1,-7.687759399E-2,4.776835442E-2,-9.099006653E-3,9.096577414E-2
1.503137788E1,-7.002866268E-2,6.192016602E-2,-2.083873749E-2,9.577250929E-2
1.503639236E1,-8.464682102E-2,5.919885635E-2,-2.057266235E-2,1.053224731E-1
1.504140683E1,-8.002114296E-2,3.747034073E-2,-2.269172668E-2,9.122677356E-2
1.504642131E1,-9.670817852E-2,4.672527313E-2,-2.479362488E-2,1.102290650E-1
1.505143584E1,-8.255779743E-2,3.215789795E-2,-3.159999847E-2,9.406636073E-2
1.505645032E1,-6.627345085E-2,5.089640617E-2,-2.169990540E-2,8.633365707E-2
1.506146480E1,-4.996001720E-2,5.525016785E-2,-7.163047791E-3,7.483243695E-2
1.506647928E1,-4.109847546E-2,3.821277618E-2,-4.592895508E-3,5.630626642E-2
1.507149376E1,-6.072115898E-2,2.369523048E-2,-2.104949951E-2,6.849528834E-2
1.507650824E1,-6.346714497E-2,3.062081337E-2,-8.882522583E-3,7.102543142E-2
1.508152272E1,-7.322621346E-2,4.336595535E-3,-1.109313965E-2,7.418855805E-2
1.508653720E1,-8.087515831E-2,3.759670258E-2,1.012802124E-3,8.919265129E-2
1.509155168E1,-9.087824821E-2,2.328968048E-2,1.772689819E-2,9.547517025E-2
1.509656621E1,-9.822928905E-2,3.530812263E-2,2.713203430E-2,1.078508416E-1
1.510158069E1,-6.751871109E-2,4.018211365E-2,2.694034576E-2,8.306118729E-2
1.510659517E1,-7.528746128E-2,4.258751869E-2,3.629112244E-2,9.380268729E-2
1.511160965E1,-5.918574333E-2,2.137184143E-2,3.602600098E-2,7.250917574E-2
1.511662413E1,-5.971407890E-2,3.378367424E-2,2.619838715E-2,7.344020257E-2
1.512163861E1,-5.788552761E-2,2.932524681E-2,1.174259186E-2,6.594386151E-2
1.512665308E1,-3.233075142E-2,1.071667671E-2,2.141952515E-3,3.412788607E-2
1.513166756E1,-7.083904743E-2,3.740477562E-2,1.394367218E-2,8.131244600E-2
1.513668204E1,-8.313512802E-2,3.046870232E-2,6.726264954E-3,8.879771378E-2
1.514169652E1,-9.293949604E-2,3.781461716E-2,-2.802848816E-3,1.003770450E-1
1.514671105E1,-8.118104935E-2,4.496788979E-2,4.383087158E-3,9.290686378E-2
1.515172553E1,-8.864247799E-2,5.204153061E-2,2.035140991E-3,1.028102700E-1
1.515674001E1,-8.203291893E-2,4.231262207E-2,-2.326965332E-4,9.230282727E-2
1.516175449E1,-7.502627373E-2,3.502726555E-2,-9.661674500E-3,8.336185600E-2
1.516676897E1,-6.824350357E-2,8.719444275E-3,-1.421928406E-2,7.025234891E-2
1.517178345E1,-6.151056290E-2,1.590728760E-3,-6.863594055E-3,6.191275062E-2
1.517679793E1,-7.138836384E-2,1.814389229E-2,2.419376373E-2,7.752959127E-2
1.518181241E1,-5.754244328E-2,-8.109569550E-3,5.134582520E-3,5.833748224E-2
1.518682689E1,-6.760382652E-2,-1.767325401E-2,1.476478577E-2,7.141862619E-2
1.519184142E1,-8.433008194E-2,-1.033711433E-2,1.946640015E-2,8.716283260E-2
1.519685590E1,-9.165835381E-2,-5.447864532E-3,4.790592194E-2,1.035659713E-1
1.520187038E1,-8.949124813E-2,-2.430486679E-2,2.387809753E-2,9.575789045E-2
1.520688486E1,-7.508480549E-2,-3.350353241E-2,2.373695374E-2,8.557837152E-2
1.521189933E1,-7.306492329E-2,-1.651358604E-2,2.286911011E-3,7.494272147E-2
1.521691381E1,-5.413222313E-2,-1.137256622E-2,7.046699524E-3,5.576099728E-2
1.522192829E1,-4.971027374E-2,9.014606476E-4,1.651668549E-2,5.239012165E-2
1.522694277E1,-3.828907013E-2,-1.114130020E-3,1.166248322E-2,4.004132480E-2
1.523195725E1,-6.243252754E-2,-5.474328995E-3,9.200096130E-3,6.334374904E-2
1.523697178E1,-6.045353413E-2,1.159453392E-2,3.289318085E-2,6.979272420E-2
1.524198626E1,-7.743263245E-2,9.518384933E-3,2.789497375E-2,8.285253032E-2
1.524700074E1,-9.194648266E-2,1.686644554E-2,1.109600067E-2,9.413688910E-2
1.525201522E1,-8.962726593E-2,3.216266632E-4,1.568794250E-3,8.964157159E-2
1.525702970E1,-1.086381674E-1,7.668733597E-3,1.822376251E-2,1.104226716E-1
1.526204418E1,-8.236694336E-2,7.811307907E-3,6.255149841E-3,8.297262675E-2
1.526705866E1,-5.641496181E-2,2.209043503E-2,3.921508789E-3,6.071254786E-2
1.527207314E1,-5.454349518E-2,2.972126007E-3,-7.863044739E-3,5.518744306E-2
1.527708762E1,-5.029177666E-2,1.021862030E-2,6.542205811E-3,5.173474130E-2
1.528210210E1,-5.075228214E-2,1.751208305E-2,2.554130554E-2,5.945439836E-2
1.528711657E1,-5.823636055E-2,3.186631203E-2,1.825141907E-2,6.884801980E-2
1.529213111E1,-7.057988644E-2,1.296186447E-2,1.339721680E-2,7.300010766E-2
1.529714558E1,-6.391930580E-2,1.085329056E-2,1.333904266E-2,6.619215686E-2
1.530216006E1,-1.021435261E-1,-8.897781372E-4,1.802921295E-2,1.037262944E-1
1.530717454E1,-8.547365665E-2,3.499007225E-2,1.555156708E-2,9.365843463E-2
1.531218902E1,-8.797144890E-2,3.733658791E-2,1.784801483E-2,9.721907349E-2
1.531720350E1,-9.542584419E-2,2.783751488E-2,5.900382996E-3,9.957827822E-2
1.532221798E1,-6.218481064E-2,3.748917580E-2,5.866050720E-3,7.284778327E-2
1.532723246E1,-5.784654617E-2,4.701471329E-2,1.535892487E-2,7.610849324E-2
1.533224694E1,-6.782603264E-2,3.742718697E-2,1.054286957E-2,7.818130932E-2
1.533726147E1,-2.301573753E-2,2.080488205E-2,1.003265381E-3,3.104148567E-2
1.534227595E1,-4.024934769E-2,3.521370888E-2,-1.322078705E-2,5.508905964E-2
1.534729043E1,-5.726766586E-2,4.703426361E-2,-2.019023895E-2,7.680789839E-2
1.535230491E1,-6.247496605E-2,3.029513359E-2,-8.090019226E-3,6.990253867E-2
1.535731939E1,-6.533586979E-2,3.509950638E-2,3.912925720E-3,7.427019737E-2
1.536233386E1,-8.715951443E-2,4.695343971E-2,-7.982254028E-4,9.900527067E-2
