"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.251603293E1,-1.346059799E0,2.435636520E-1,-1.919227004E0,2.356826792E0
1.252104923E1,-1.470785618E0,2.917742729E-1,-1.560102940E0,2.163853910E0
1.252606553E1,-1.633746147E0,3.457155228E-1,-1.217458725E0,2.066603843E0
1.253108184E1,-1.698906898E0,3.956832886E-1,-8.564925194E-1,1.943303721E0
1.253609814E1,-1.726576328E0,4.795665741E-1,-5.673661232E-1,1.879615448E0
1.254111444E1,-1.764666080E0,5.971779823E-1,-3.740749359E-1,1.900157882E0
1.254613069E1,-1.765863895E0,7.095041275E-1,-3.198769093E-1,1.929764919E0
1.255114699E1,-1.723337173E0,8.278894424E-1,-4.512283802E-1,1.964408052E0
1.255616335E1,-1.567566872E0,9.737405777E-1,-6.931427717E-1,1.971264445E0
1.256117960E1,-1.334690571E0,1.163335800E0,-8.506665230E-1,1.964276619E0
1.256619595E1,-1.110753536E0,1.305678844E0,-8.699737787E-1,1.922348834E0
1.257121220E1,-8.766040802E-1,1.400690556E0,-7.566539049E-1,1.817386552E0
1.257622850E1,-6.199741364E-1,1.427198887E0,-5.399564505E-1,1.647063314E0
1.258124480E1,-2.855715752E-1,1.507630348E0,-2.820628881E-1,1.560147385E0
1.258626111E1,6.705713272E-2,1.513165474E0,9.953975677E-5,1.514650594E0
1.259127741E1,3.471903801E-1,1.482327461E0,2.106951475E-1,1.536954231E0
1.259629371E1,5.339508057E-1,1.442051888E0,3.850684166E-1,1.585211278E0
1.260131001E1,6.517672539E-1,1.419075489E0,4.652196765E-1,1.629418652E0
1.260632632E1,7.608528137E-1,1.428185940E0,4.391615987E-1,1.676745357E0
1.261134262E1,7.683849335E-1,1.429297447E0,3.238059282E-1,1.654737707E0
1.261635892E1,7.008776665E-1,1.434491634E0,2.000339031E-1,1.609039874E0
1.262137522E1,5.133290291E-1,1.403652668E0,6.548500061E-2,1.496006614E0
1.262639152E1,2.727804184E-1,1.317780018E0,-7.003641129E-2,1.347537915E0
1.263140782E1,-7.577037811E-2,1.215422630E0,-1.477786899E-1,1.226715885E0
1.263642413E1,-3.696684837E-1,1.139811516E0,-7.813298702E-2,1.200803832E0
1.264144043E1,-8.314661980E-1,1.064635277E0,-1.380751729E-1,1.357884039E0
1.264645673E1,-1.315124512E0,1.021255016E0,-2.441217899E-1,1.682887322E0
1.265147303E1,-1.576539040E0,1.060380459E0,-4.980826378E-2,1.900621720E0
1.265648934E1,-1.915105820E0,1.131511688E0,1.465579271E-1,2.229221440E0
1.266150564E1,-2.182970047E0,1.212519646E0,3.673984706E-1,2.523993612E0
1.266652194E1,-2.323407173E0,1.309634686E0,6.351779103E-1,2.741681032E0
1.267153824E1,-2.418274879E0,1.383932590E0,8.199560642E-1,2.904419177E0
1.267655454E1,-2.345773697E0,1.494936943E0,1.008611321E0,2.958849016E0
1.268157085E1,-2.168339729E0,1.632835388E0,1.080119491E0,2.921387804E0
1.268658715E1,-1.862151146E0,1.752170563E0,1.103083491E0,2.784690604E0
1.269160345E1,-1.556462288E0,1.855461597E0,1.011137843E0,2.624445147E0
1.269661975E1,-1.224492073E0,1.972126484E0,1.002006650E0,2.528375176E0
1.270163605E1,-8.566503525E-1,2.078385353E0,7.549248934E-1,2.371380842E0
1.270665236E1,-5.915660858E-1,2.121876240E0,5.880430937E-1,2.279935063E0
1.271166866E1,-3.358325958E-1,2.153073311E0,4.278506339E-1,2.220712584E0
1.271668496E1,-1.156730652E-1,2.119658947E0,2.465995103E-1,2.137088119E0
1.272170126E1,3.556251526E-2,2.057835579E0,7.571592927E-2,2.059535109E0
1.272671757E1,1.275215149E-1,1.946221828E0,-1.329165995E-1,1.954918915E0
1.273173387E1,1.792726517E-1,1.856519222E0,-2.212819606E-1,1.878235345E0
1.273675017E1,2.123355865E-1,1.774417400E0,-1.985626668E-1,1.798074149E0
1.274176647E1,2.216730118E-1,1.740172863E0,-1.080958843E-1,1.757562300E0
1.274678277E1,1.090431213E-1,1.736646652E0,-2.654299140E-2,1.740269096E0
1.275179902E1,-6.171226501E-3,1.729798317E0,1.177347600E-1,1.733811344E0
1.275681538E1,-1.984615326E-1,1.726132870E0,1.335755289E-1,1.742631368E0
1.276183163E1,-3.218383789E-1,1.708986282E0,1.690247059E-1,1.747221625E0
1.276684793E1,-4.459133148E-1,1.654103279E0,8.940282464E-2,1.715485123E0
1.277186428E1,-4.773874283E-1,1.609456062E0,-7.091738284E-3,1.678778683E0
1.277688053E1,-4.977350235E-1,1.515137672E0,-7.746441662E-2,1.596678758E0
1.278189689E1,-5.475769043E-1,1.400010586E0,-1.536519080E-1,1.511118465E0
1.278691314E1,-5.215415955E-1,1.305078983E0,-2.737106383E-1,1.431835990E0
1.279192944E1,-4.674568176E-1,1.285571575E0,-4.007985592E-1,1.425429632E0
1.279694574E1,-3.542785645E-1,1.307976723E0,-4.728606343E-1,1.435239906E0
1.280196204E1,-2.851276398E-1,1.285649776E0,-4.683237374E-1,1.397683885E0
1.280697835E1,-2.193155289E-1,1.232988119E0,-3.779614568E-1,1.308133734E0
1.281199465E1,-1.499300003E-1,1.175661087E0,-2.973538339E-1,1.221915422E0
1.281701095E1,-9.850883484E-2,1.113598824E0,-2.239664495E-1,1.140161085E0
1.282202725E1,4.508399963E-2,1.073378801E0,-1.234978884E-1,1.081400179E0
1.282704355E1,2.208375931E-1,1.030697107E0,-8.232236654E-2,1.057299741E0
1.283205986E1,3.451528549E-1,9.834663868E-1,-7.341881096E-2,1.044857382E0
1.283707616E1,5.687351227E-1,1.022505522E0,-4.395855963E-2,1.170858461E0
1.284209246E1,7.694053650E-1,1.046919107E0,-5.424490571E-2,1.300371771E0
1.284710876E1,9.710407257E-1,1.044455290E0,-6.809788942E-2,1.427740966E0
1.285212507E1,1.144907951E0,1.007705688E0,-8.059750497E-2,1.527344404E0
1.285714137E1,1.338952065E0,9.369168282E-1,-2.501225471E-2,1.634390219E0
1.286215767E1,1.634684563E0,8.185982704E-1,-6.665843725E-2,1.829409767E0
1.286717397E1,2.039227009E0,7.725789547E-1,-8.291855454E-2,2.182246668E0
1.287219027E1,2.298935890E0,6.287837029E-1,-8.570063114E-2,2.384915045E0
1.287720658E1,2.538328171E0,5.331835747E-1,-1.755333990E-1,2.599655093E0
1.288222288E1,2.795636177E0,4.592001438E-1,-2.137637883E-1,2.841151415E0
1.288723918E1,3.020565987E0,4.040987492E-1,-2.196017951E-1,3.055378803E0
1.289225548E1,3.265683174E0,3.338918686E-1,-1.451258659E-1,3.285914164E0
1.289727178E1,3.542896271E0,2.866437435E-1,-4.335182905E-2,3.554737403E0
1.290228808E1,3.734964848E0,1.782120466E-1,7.153704762E-2,3.739898327E0
1.290730439E1,4.009465218E0,9.502005577E-2,2.210685313E-1,4.016679155E0
1.291232069E1,4.253886700E0,-2.787303925E-2,2.879315913E-1,4.263711243E0
1.291733699E1,4.427710533E0,-1.303915977E-1,3.489552736E-1,4.443353724E0
1.292235329E1,4.638647556E0,-1.767280102E-1,3.537448049E-1,4.655471977E0
1.292736960E1,4.793447495E0,-1.907479763E-1,3.094303310E-1,4.807210293E0
1.293238590E1,4.858725548E0,-2.038505077E-1,2.621767223E-1,4.870062177E0
1.293740220E1,4.911091328E0,-1.876453161E-1,2.331267595E-1,4.920200898E0
1.294241850E1,4.969692707E0,-1.855206490E-1,1.766352654E-1,4.976290137E0
1.294743480E1,5.067985058E0,-2.050096989E-1,1.327912807E-1,5.073867859E0
1.295245111E1,5.086369038E0,-2.633234262E-1,1.805005074E-1,5.096378091E0
1.295746741E1,5.084720135E0,-3.657770753E-1,2.403079271E-1,5.103520316E0
1.296248371E1,5.070277691E0,-4.672904611E-1,3.027016521E-1,5.100755290E0
1.296750001E1,4.988160610E0,-5.652680993E-1,4.036262929E-1,5.036287172E0
1.297251632E1,4.970007896E0,-6.958550811E-1,4.903239906E-1,5.042381422E0
1.297753262E1,4.939303875E0,-7.392970324E-1,5.363839269E-1,5.023045947E0
1.298254892E1,4.927207947E0,-7.962204218E-1,5.395461321E-1,5.020204691E0
1.298756522E1,4.921788692E0,-8.450855017E-1,5.447972417E-1,5.023442791E0
1.299258152E1,4.951774120E0,-8.909256458E-1,5.712879300E-1,5.063613862E0
1.299759783E1,4.919122219E0,-9.624934793E-1,6.159842014E-1,5.050108280E0
1.300261413E1,4.938741684E0,-1.062071443E0,6.310672760E-1,5.090914562E0
1.300763043E1,4.934091568E0,-1.134651899E0,5.709805489E-1,5.094969413E0
1.301264673E1,4.943504810E0,-1.235344648E0,5.104118586E-1,5.121019086E0
1.301766303E1,4.957448006E0,-1.342642665E0,4.453184009E-1,5.155316531E0
1.302267934E1,4.913775921E0,-1.475506306E0,4.137746096E-1,5.147185841E0
1.302769564E1,4.896283627E0,-1.590886235E0,3.040774465E-1,5.157225558E0
1.303271194E1,4.821276665E0,-1.715094924E0,2.388301790E-1,5.122821403E0
1.303772824E1,4.762974262E0,-1.778352141E0,1.655216813E-1,5.086831783E0
1.304274454E1,4.652029037E0,-1.790056586E0,1.083170325E-1,4.985720542E0
1.304776085E1,4.531562328E0,-1.749973416E0,1.323934793E-1,4.859525916E0
1.305277715E1,4.356140137E0,-1.677358866E0,1.563620716E-1,4.670539450E0
1.305779345E1,4.211907387E0,-1.557661533E0,1.997606903E-1,4.495150456E0
1.306280975E1,4.022287369E0,-1.393241882E0,2.525523901E-1,4.264235140E0
1.306782600E1,3.906847000E0,-1.239450455E0,2.969399095E-1,4.109484666E0
1.307284236E1,3.815244198E0,-1.087009430E0,2.893675864E-1,3.977613781E0
1.307785866E1,3.713928223E0,-9.530705214E-1,3.359804153E-1,3.848959483E0
1.308287491E1,3.684196472E0,-9.115206003E-1,2.686613798E-1,3.804780202E0
1.308789121E1,3.704405785E0,-8.764874339E-1,1.509459317E-1,3.809676773E0
1.309290751E1,3.690788269E0,-9.148468971E-1,-1.960613951E-2,3.802531695E0
1.309792382E1,3.688776970E0,-9.765259624E-1,-1.788422465E-1,3.820034429E0
1.310294017E1,3.633777618E0,-1.049262404E0,-2.574383020E-1,3.790984813E0
1.310795642E1,3.552113533E0,-1.154522181E0,-2.285759151E-1,3.742015362E0
1.311297272E1,3.431858063E0,-1.265236616E0,-1.896559000E-1,3.662573251E0
1.311798902E1,3.339953423E0,-1.343250036E0,-1.091569215E-1,3.601600305E0
1.312300533E1,3.178277016E0,-1.421948433E0,-6.246572733E-2,3.482425032E0
1.312802163E1,3.047313690E0,-1.489040852E0,-5.398585647E-2,3.392090485E0
1.313303793E1,2.982859135E0,-1.494023800E0,-6.612075865E-2,3.336754064E0
1.313805423E1,2.944143295E0,-1.491902232E0,-1.589201093E-1,3.304392170E0
1.314307053E1,2.928715706E0,-1.489639282E0,-2.750508189E-1,3.297279762E0
1.314808684E1,2.919803619E0,-1.491739750E0,-3.507632613E-1,3.297510504E0
1.315310314E1,2.936560154E0,-1.435429811E0,-4.915696383E-1,3.305372141E0
1.315811944E1,2.983676434E0,-1.411901951E0,-5.759316683E-1,3.350744614E0
1.316313574E1,2.814822674E0,-1.418480992E0,-6.347092390E-1,3.215302603E0
1.316815204E1,2.659771919E0,-1.335597873E0,-6.290334463E-1,3.042020943E0
1.317316835E1,2.432410717E0,-1.254041553E0,-5.703784227E-1,2.795455894E0
1.317818465E1,2.202167988E0,-1.171206713E0,-5.038985014E-1,2.544638031E0
1.318320095E1,2.012075424E0,-1.048678875E0,-4.097420275E-1,2.305659000E0
1.318821725E1,1.847690105E0,-8.913093805E-1,-2.942074835E-1,2.072425917E0
1.319323355E1,1.687456131E0,-7.348467112E-1,-2.074327171E-1,1.852170677E0
1.319824986E1,1.576773167E0,-5.793304443E-1,-1.117334515E-1,1.683544400E0
1.320326616E1,1.443820000E0,-4.558534622E-1,-9.369848669E-2,1.516969999E0
1.320828246E1,1.391382217E0,-3.167685270E-1,-7.743731141E-2,1.429084781E0
1.321329876E1,1.347614288E0,-1.284884214E-1,-4.836322367E-2,1.354589438E0
1.321831506E1,1.266989708E0,2.495884895E-2,-5.727951229E-2,1.268529387E0
1.322333137E1,1.182990074E0,1.675384045E-1,-6.575423479E-2,1.196602796E0
1.322834767E1,1.148187637E0,3.471031189E-1,-1.192162037E-1,1.205416081E0
1.323336397E1,1.136157990E0,5.181326866E-1,-1.026201248E-1,1.252935492E0
1.323838027E1,1.087070465E0,6.663436890E-1,-8.083620667E-2,1.277603460E0
1.324339658E1,1.134889603E0,8.063237667E-1,-1.065026522E-1,1.396236098E0
1.324841288E1,1.121550560E0,9.210665226E-1,-1.697165966E-1,1.461178607E0
1.325342918E1,1.085458755E0,1.044437885E0,-1.488955021E-1,1.513684603E0
1.325844548E1,1.112660408E0,1.121443748E0,-1.437940001E-1,1.586293157E0
1.326346178E1,1.121834755E0,1.195508957E0,-7.302331924E-2,1.641062853E0
1.326847809E1,1.091461182E0,1.218775749E0,-5.432912707E-2,1.636964719E0
1.327349439E1,1.064696312E0,1.253832817E0,-1.068872213E-2,1.644928332E0
1.327851069E1,1.060763359E0,1.291476488E0,2.701082826E-2,1.671484373E0
1.328352699E1,1.072587490E0,1.344040632E0,6.831666827E-2,1.720917288E0
1.328854329E1,1.064364433E0,1.409393311E0,1.016196907E-1,1.769064078E0
1.329355960E1,1.024194241E0,1.533031225E0,1.509254873E-1,1.849847854E0
1.329857590E1,9.259548187E-1,1.607558012E0,1.799254119E-1,1.863869159E0
1.330359220E1,7.840213776E-1,1.652062178E0,2.247531116E-1,1.842420397E0
1.330860850E1,6.941699982E-1,1.721701860E0,3.067505956E-1,1.881548620E0
1.331362480E1,6.060361862E-1,1.794734478E0,3.232274652E-1,1.921673151E0
1.331864111E1,5.268411636E-1,1.904623270E0,2.784217596E-1,1.995662819E0
1.332365741E1,4.231414795E-1,1.996374607E0,2.105500102E-1,2.051558332E0
1.332867371E1,2.996597290E-1,2.062543392E0,1.813703179E-1,2.092074662E0
1.333369001E1,8.689308167E-2,2.145750523E0,1.618317366E-1,2.153598204E0
1.333870632E1,-1.816806793E-1,2.214611053E0,1.683073640E-1,2.228415885E0
1.334372262E1,-4.344558716E-1,2.252094746E0,2.536888719E-1,2.307604969E0
1.334873892E1,-7.409372330E-1,2.291496754E0,3.437440395E-1,2.432715627E0
1.335375522E1,-1.029292107E0,2.352093697E0,4.266705513E-1,2.602659170E0
1.335877152E1,-1.239570618E0,2.400661945E0,4.779278934E-1,2.743743458E0
1.336378783E1,-1.321378708E0,2.444997311E0,5.075575113E-1,2.825184625E0
1.336880413E1,-1.248372078E0,2.514165878E0,6.304615140E-1,2.876967958E0
1.337382043E1,-1.171095848E0,2.606273651E0,7.918456197E-1,2.964986900E0
1.337883673E1,-1.173268318E0,2.644679070E0,9.414155483E-1,3.042556353E0
1.338385303E1,-1.297962189E0,2.660191536E0,9.951232672E-1,3.122754420E0
1.338886934E1,-1.566806793E0,2.661801815E0,9.022361040E-1,3.217779113E0
1.339388564E1,-1.843660355E0,2.622558117E0,7.053380013E-1,3.282437551E0
1.339890194E1,-2.068914413E0,2.611473083E0,5.020499229E-1,3.369310410E0
1.340391824E1,-2.290633678E0,2.578089714E0,3.355264664E-1,3.464985892E0
1.340893454E1,-2.501425266E0,2.498579025E0,2.521926165E-1,3.544520648E0
1.341395079E1,-2.648535252E0,2.392309189E0,1.727296114E-1,3.573194335E0
1.341896715E1,-2.772513866E0,2.304894924E0,1.301556826E-1,3.607812946E0
1.342398345E1,-2.856233597E0,2.241681576E0,9.101307392E-2,3.632009090E0
1.342899970E1,-2.961400032E0,2.184122086E0,3.120732307E-2,3.679844199E0
1.343401600E1,-3.073378563E0,2.123066425E0,1.831126213E-2,3.735425296E0
1.343903230E1,-3.163075924E0,2.166695118E0,6.966066360E-2,3.834640745E0
1.344404866E1,-3.323953152E0,2.149950981E0,1.748721600E-1,3.962516126E0
1.344906496E1,-3.611947536E0,2.163110256E0,4.038196206E-1,4.229454016E0
1.345408126E1,-4.139224052E0,2.213424206E0,8.977366686E-1,4.778949005E0
1.345909751E1,-4.437017441E0,2.174042702E0,9.684337378E-1,5.035022278E0
1.346411382E1,-4.658932686E0,2.088091373E0,1.194089651E0,5.243246079E0
1.346913012E1,-4.798291683E0,1.938823223E0,1.392021418E0,5.359138195E0
1.347414647E1,-4.758828640E0,1.849013805E0,1.473310947E0,5.313750768E0
1.347916272E1,-4.496259689E0,1.743131638E0,1.258697629E0,4.983891935E0
1.348417902E1,-4.179619789E0,1.660084248E0,1.014689088E0,4.610281470E0
1.348919532E1,-3.958609581E0,1.557262897E0,7.297398448E-1,4.316037278E0
1.349421163E1,-3.906755447E0,1.451315403E0,2.992488146E-1,4.178349480E0
1.349922793E1,-3.989761829E0,1.411591530E0,-6.074190140E-2,4.232550021E0
1.350424423E1,-4.197829247E0,1.347017765E0,-3.980900049E-1,4.426590437E0
1.350926053E1,-4.360537529E0,1.305532932E0,-6.060961485E-1,4.591955610E0
1.351427684E1,-4.659697056E0,1.224812031E0,-7.850043774E-1,4.881513396E0
1.351929314E1,-4.985253811E0,1.109431267E0,-8.917871714E-1,5.184484319E0
1.352430944E1,-5.301646233E0,9.135956764E-1,-9.885040522E-1,5.469849184E0
1.352932574E1,-5.597214699E0,6.369829178E-1,-1.132782102E0,5.746107805E0
1.353434204E1,-5.783652782E0,3.752393723E-1,-1.305014014E0,5.940917915E0
1.353935835E1,-5.974006176E0,6.574440002E-2,-1.452061296E0,6.148296847E0
1.354437465E1,-6.101364613E0,-2.555789948E-1,-1.585632563E0,6.309215592E0
1.354939095E1,-6.141756535E0,-5.550131798E-1,-1.616774917E0,6.375199926E0
1.355440725E1,-6.150528908E0,-8.182334900E-1,-1.544551492E0,6.394071567E0
1.355942355E1,-6.091367245E0,-1.011268139E0,-1.366277456E0,6.324091417E0
1.356443986E1,-5.914103985E0,-1.114661217E0,-1.171248555E0,6.131143348E0
1.356945616E1,-5.609056950E0,-1.192625999E0,-9.273941517E-1,5.808953137E0
1.357447246E1,-5.245660782E0,-1.228198528E0,-7.438338995E-1,5.438631954E0
1.357948876E1,-4.828742504E0,-1.235587597E0,-6.173398495E-1,5.022403744E0
1.358450506E1,-4.358034134E0,-1.238411427E0,-5.502198935E-1,4.563865281E0
1.358952137E1,-3.807285309E0,-1.155364990E0,-5.353569984E-1,4.014585508E0
1.359453767E1,-3.186030388E0,-1.031910419E0,-6.329070330E-1,3.408254694E0
1.359955397E1,-2.645588875E0,-8.902640343E-1,-7.764397860E-1,2.897338311E0
1.360457027E1,-2.243473530E0,-7.475228310E-1,-8.854515553E-1,2.525071943E0
1.360958658E1,-1.927339077E0,-5.899553299E-1,-1.020998240E0,2.259451397E0
1.361460288E1,-1.633201599E0,-3.298702240E-1,-1.119202256E0,2.007180988E0
1.361961918E1,-1.366279125E0,-6.123018265E-2,-1.159420967E0,1.792965354E0
1.362463548E1,-1.246896744E0,2.558693886E-1,-1.093770862E0,1.678259614E0
1.362965178E1,-1.306918621E0,5.871329308E-1,-8.665310144E-1,1.674406569E0
1.363466809E1,-1.528392792E0,9.386868477E-1,-4.856023788E-1,1.858205369E0
1.363968439E1,-1.998362541E0,1.261449337E0,3.928184509E-2,2.363524982E0
1.364470069E1,-2.481575012E0,1.545677662E0,2.811170816E-1,2.937066698E0
1.364971699E1,-2.736012936E0,1.762741089E0,3.408950567E-1,3.272496351E0
1.365473329E1,-2.824129105E0,1.850464821E0,4.121363163E-1,3.401438166E0
1.365974960E1,-2.891899109E0,1.837789059E0,3.752146959E-1,3.446931265E0
1.366476590E1,-2.901101589E0,1.734571934E0,2.644827366E-1,3.390439697E0
1.366978220E1,-2.808598042E0,1.512646198E0,1.885859966E-1,3.195604193E0
1.367479850E1,-2.645555973E0,1.256208897E0,1.704485416E-1,2.933612092E0
1.367981480E1,-2.323111057E0,1.018664360E0,2.565450668E-1,2.549575932E0
1.368483111E1,-1.847860813E0,9.564752579E-1,3.665323257E-1,2.112766066E0
1.368984741E1,-1.322426319E0,9.504394531E-1,5.250607133E-1,1.711091837E0
1.369486371E1,-7.602486610E-1,9.944119453E-1,6.508869529E-1,1.410846189E0
1.369988001E1,-2.233467102E-1,1.074301243E0,7.780017853E-1,1.345099881E0
1.370489632E1,2.479252815E-1,1.192603111E0,9.078209996E-1,1.519180073E0
1.370991262E1,6.175680161E-1,1.286715508E0,9.842314124E-1,1.733706586E0
1.371492892E1,8.611927032E-1,1.360622883E0,9.176387191E-1,1.853377544E0
1.371994522E1,9.977302551E-1,1.437699318E0,8.001083732E-1,1.924218906E0
1.372496152E1,1.066901207E0,1.516839027E0,6.129587889E-1,1.953150608E0
1.372997782E1,1.096913338E0,1.614094257E0,4.228119254E-1,1.996819738E0
1.373499413E1,1.116145611E0,1.655118465E0,2.740726471E-1,2.015022078E0
1.374001043E1,1.093233585E0,1.673308849E0,2.614082098E-1,2.015801684E0
1.374502673E1,1.105006695E0,1.611856461E0,2.791295052E-1,1.974090759E0
1.375004303E1,1.039152145E0,1.483056545E0,2.520655096E-1,1.828341029E0
1.375505934E1,9.341979027E-1,1.282513618E0,2.032777667E-1,1.599652698E0
1.376007564E1,9.105362892E-1,1.078209400E0,1.143375039E-1,1.415868959E0
1.376509194E1,8.876385689E-1,9.070391655E-1,-1.208126545E-2,1.269160444E0
1.377010824E1,8.521199226E-1,7.963609695E-1,-1.310771704E-1,1.173661101E0
1.377512454E1,7.974982262E-1,6.656270027E-1,-2.548874021E-1,1.069593528E0
1.378014085E1,5.209817886E-1,5.513358116E-1,-2.662305832E-1,8.039103959E-1
1.378515715E1,1.664376259E-1,4.465680122E-1,-2.630558610E-1,5.443554527E-1
1.379017345E1,-3.901677132E-1,3.492012024E-1,-2.776415348E-1,5.926695082E-1
1.379518975E1,-1.036043644E0,3.241014481E-1,-3.057757616E-1,1.127797410E0
1.380020605E1,-1.727756977E0,3.454413414E-1,-3.428198099E-1,1.794992845E0
1.380522236E1,-2.350463867E0,4.947171211E-1,-2.861999273E-1,2.418953455E0
1.381023866E1,-2.945237160E0,6.711277962E-1,-2.608063221E-1,3.031972029E0
1.381525496E1,-3.366806030E0,9.338006973E-1,-2.536609769E-1,3.503100124E0
1.382027126E1,-3.656971931E0,1.204835892E0,-2.284960151E-1,3.857108199E0
1.382528756E1,-3.793110847E0,1.427495956E0,-1.520770192E-1,4.055682683E0
1.383030387E1,-3.804879189E0,1.612556934E0,1.212775707E-2,4.132504397E0
1.383532017E1,-3.750910759E0,1.763073921E0,1.504345536E-1,4.147335497E0
1.384033647E1,-3.643571854E0,1.883254051E0,1.763001382E-1,4.105282379E0
1.384535277E1,-3.454811096E0,1.945938110E0,2.459799647E-1,3.972769938E0
1.385036908E1,-3.282813072E0,1.939211369E0,2.746535242E-1,3.822674058E0
1.385538538E1,-3.003011703E0,1.889907837E0,1.972849369E-1,3.553695579E0
1.386040168E1,-2.638999939E0,1.846799374E0,2.573028207E-2,3.221125681E0
1.386541798E1,-2.163892746E0,1.775171757E0,-1.939503849E-1,2.805580748E0
1.387043428E1,-1.651379585E0,1.664161205E0,-5.590391159E-1,2.410189160E0
1.387545059E1,-1.120207787E0,1.552910805E0,-8.776868582E-1,2.106355068E0
1.388046689E1,-6.704273224E-1,1.478023052E0,-1.148496866E0,1.988232881E0
1.388548319E1,-2.516555786E-1,1.375164986E0,-1.338134170E0,1.935203432E0
1.389049949E1,1.026382446E-1,1.337730885E0,-1.379866958E0,1.924601608E0
1.389551579E1,3.444080353E-1,1.350863457E0,-1.286343336E0,1.896873257E0
1.390053210E1,4.759721756E-1,1.378403664E0,-1.169904709E0,1.869551604E0
1.390554840E1,5.162630081E-1,1.470018387E0,-1.004328609E0,1.853687542E0
1.391056470E1,3.884258270E-1,1.576980114E0,-8.471817970E-1,1.831790900E0
1.391558100E1,2.262458801E-1,1.669996262E0,-6.326314807E-1,1.800082582E0
1.392059730E1,-3.045082092E-2,1.714626789E0,-4.108022153E-1,1.763414511E0
1.392561361E1,-2.310009003E-1,1.753696918E0,-2.453747392E-1,1.785783598E0
1.393062991E1,-4.281988144E-1,1.791596174E0,-1.380272359E-1,1.847220234E0
1.393564621E1,-5.908870697E-1,1.775738001E0,-9.351760894E-2,1.873803223E0
1.394066251E1,-7.166614532E-1,1.670286894E0,-1.859457344E-1,1.827029765E0
1.394567882E1,-7.264451981E-1,1.592914820E0,-2.908394039E-1,1.774735982E0
1.395069512E1,-6.415958405E-1,1.510773420E0,-4.227149785E-1,1.694924631E0
1.395571142E1,-4.619703293E-1,1.448428631E0,-6.007297635E-1,1.634698239E0
1.396072772E1,-1.826915741E-1,1.466233253E0,-7.589030266E-1,1.661068923E0
1.396574402E1,1.649188995E-1,1.489765167E0,-8.154111505E-1,1.706310007E0
1.397076032E1,4.396514893E-1,1.442446232E0,-8.613699675E-1,1.736635478E0
1.397577663E1,7.467041016E-1,1.398280859E0,-7.152027488E-1,1.739043228E0
1.398079293E1,9.903240204E-1,1.280591726E0,-5.297876596E-1,1.703329621E0
1.398580923E1,1.072411537E0,1.110498667E0,-3.494692743E-1,1.582846350E0
1.399082553E1,1.160490990E0,9.165668488E-1,-1.551251113E-1,1.486908849E0
1.399584184E1,1.240283012E0,7.181026936E-1,-5.356657505E-2,1.434169728E0
1.400085814E1,1.349981308E0,5.961833000E-1,5.268034339E-2,1.476705549E0
1.400587444E1,1.503881454E0,5.265843868E-1,4.013878107E-2,1.593913946E0
1.401089074E1,1.773762703E0,5.143196583E-1,-2.176746726E-2,1.846952262E0
1.401590704E1,2.082949162E0,5.136728287E-1,-6.313061714E-2,2.146281076E0
1.402092335E1,2.462488174E0,5.365302563E-1,-1.390151083E-1,2.524091505E0
1.402593965E1,2.804568291E0,5.464510918E-1,-2.906695902E-1,2.872055171E0
1.403095595E1,3.099745750E0,6.033084393E-1,-4.004156291E-1,3.183196109E0
1.403597225E1,3.434234142E0,6.736505032E-1,-4.965712130E-1,3.534735084E0
1.404098855E1,3.607184410E0,6.520295143E-1,-5.062116981E-1,3.700428643E0
1.404600486E1,3.774287701E0,6.317336559E-1,-4.741053581E-1,3.856048619E0
1.405102116E1,3.940368176E0,5.432415009E-1,-3.760145903E-1,3.995372280E0
1.405603746E1,4.117393494E0,3.936175108E-1,-2.287529707E-1,4.142486192E0
1.406105376E1,4.305328369E0,2.304480076E-1,-2.313596010E-2,4.311553539E0
1.406607007E1,4.549672604E0,4.689490795E-2,1.711599231E-1,4.553132510E0
1.407108637E1,4.802546024E0,-1.619665623E-1,3.015315533E-1,4.814727693E0
1.407610267E1,5.085506916E0,-3.144699335E-1,3.865359426E-1,5.109861247E0
1.408111897E1,5.369814396E0,-4.466925859E-1,4.187258184E-1,5.404606574E0
1.408613527E1,5.531136036E0,-5.945908427E-1,4.600847661E-1,5.581996248E0
1.409115158E1,5.622234344E0,-7.201058865E-1,4.628160894E-1,5.687026485E0
1.409616788E1,5.683816910E0,-8.115233779E-1,4.333857894E-1,5.757791947E0
1.410118418E1,5.653724194E0,-9.724268317E-1,4.438953698E-1,5.753890362E0
1.410620048E1,5.532098293E0,-1.054593325E0,4.892871678E-1,5.652935568E0
1.411121678E1,5.412314892E0,-1.118086100E0,5.235683322E-1,5.551341533E0
1.411623309E1,5.342227459E0,-1.215762138E0,5.515229702E-1,5.506509728E0
1.412124939E1,5.269207478E0,-1.309297562E0,6.325467825E-1,5.466161631E0
1.412626569E1,5.207633018E0,-1.382059813E0,6.824385524E-1,5.430953264E0
1.413128199E1,5.095337391E0,-1.379378796E0,7.295278907E-1,5.328917332E0
1.413629829E1,5.011323929E0,-1.394643903E0,7.133653760E-1,5.250456104E0
1.414131460E1,4.902987957E0,-1.396863580E0,7.076894641E-1,5.146974174E0
