"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.449788068E1,-9.847621322E-1,3.726168349E-2,-1.187334359E-1,9.925938338E-1
1.450038860E1,-9.994224906E-1,3.481829539E-2,-1.181225851E-1,1.006980920E0
1.450289651E1,-1.007363439E0,3.420744836E-2,-1.181225851E-1,1.014841954E0
1.450540448E1,-1.014693618E0,4.642439261E-2,-1.169008911E-1,1.022459867E0
1.450791240E1,-1.018969536E0,4.764608666E-2,-1.169008911E-1,1.026759408E0
1.451042032E1,-1.022634625E0,4.764608666E-2,-1.169008911E-1,1.030396790E0
1.451292829E1,-1.023245573E0,4.459185153E-2,-1.175117418E-1,1.030935956E0
1.451543620E1,-1.024467230E0,5.619794875E-2,-1.150683537E-1,1.032439848E0
1.451794412E1,-1.021412969E0,5.131116882E-2,-1.138466597E-1,1.029018149E0
1.452045209E1,-1.020191312E0,5.619794875E-2,-1.175117418E-1,1.028473399E0
1.452296000E1,-1.017137051E0,5.436540768E-2,-1.162900478E-1,1.025205712E0
1.452546792E1,-1.014693618E0,5.986303091E-2,-1.144575030E-1,1.022881831E0
1.452797589E1,-1.012861133E0,5.925218388E-2,-1.144575030E-1,1.021028411E0
1.453048381E1,-1.011639476E0,6.352811307E-2,-1.156791970E-1,1.020211707E0
1.453299172E1,-1.012861133E0,6.047387794E-2,-1.138466597E-1,1.021031746E0
1.453549969E1,-1.009196043E0,6.413896382E-2,-1.126249656E-1,1.017484566E0
1.453800761E1,-1.002476692E0,6.047387794E-2,-1.077381819E-1,1.010061446E0
1.454051552E1,-9.920923114E-1,6.780404598E-2,-1.120141149E-1,1.000695611E0
1.454302349E1,-9.841513038E-1,6.780404598E-2,-1.107924208E-1,9.926863240E-1
1.454553141E1,-9.774319530E-1,6.902574003E-2,-1.077381819E-1,9.857714194E-1
1.454803933E1,-9.701017737E-1,6.841489673E-2,-1.083490327E-1,9.785282635E-1
1.455054724E1,-9.597173929E-1,7.513421029E-2,-1.095707268E-1,9.688696342E-1
1.455305521E1,-9.475004673E-1,7.024743408E-2,-1.083490327E-1,9.562590394E-1
1.455556313E1,-9.358943701E-1,7.085828483E-2,-1.052947938E-1,9.444607785E-1
1.455807104E1,-9.285641909E-1,7.513421029E-2,-1.095707268E-1,9.380204424E-1
1.456057901E1,-9.206231833E-1,8.124268800E-2,-1.046839505E-1,9.301108264E-1
1.456308693E1,-9.108496308E-1,7.818844914E-2,-1.052947938E-1,9.202431620E-1
1.456559485E1,-9.022977352E-1,9.407047927E-2,-1.052947938E-1,9.132784086E-1
1.456810282E1,-8.913025260E-1,8.796200156E-2,-9.979717433E-2,9.011753340E-1
1.457061073E1,-8.784747124E-1,9.407047927E-2,-9.979717433E-2,8.891156007E-1
1.457311865E1,-8.638143539E-1,8.735115826E-2,-1.034622565E-1,8.743625686E-1
1.457562662E1,-8.528191447E-1,8.185353130E-2,-1.040730998E-1,8.630363285E-1
1.457813454E1,-8.406021595E-1,9.162709117E-2,-9.735377878E-2,8.511670063E-1
1.458064245E1,-8.296069503E-1,9.162709117E-2,-9.857547283E-2,8.404524613E-1
1.458315042E1,-8.161683083E-1,8.368607610E-2,-9.674293548E-2,8.261315042E-1
1.458565834E1,-8.070055842E-1,1.026223376E-1,-9.491039068E-2,8.190221849E-1
1.458816625E1,-7.953994870E-1,9.345962852E-2,-9.613208473E-2,8.066203716E-1
1.459067422E1,-7.825716734E-1,9.590301663E-2,-9.674293548E-2,7.943393533E-1
1.459318214E1,-7.709655762E-1,9.712471068E-2,-9.552124143E-2,7.829083194E-1
1.459569006E1,-7.556943893E-1,9.895725548E-2,-9.307785332E-2,7.678085929E-1
1.459819802E1,-7.446991801E-1,9.712471068E-2,-9.307785332E-2,7.567519839E-1
1.460070594E1,-7.324821949E-1,1.001789495E-1,-9.429954737E-2,7.452908106E-1
1.460321386E1,-7.208760977E-1,9.773556143E-2,-9.185615927E-2,7.332476677E-1
1.460572183E1,-7.062157989E-1,1.081199646E-1,-9.124530852E-2,7.202474489E-1
1.460822974E1,-6.939988136E-1,1.062874198E-1,-8.819106966E-2,7.076079661E-1
1.461073766E1,-6.799493432E-1,1.026223376E-1,-8.513683826E-2,6.929002343E-1
1.461324563E1,-6.683432460E-1,1.044548824E-1,-8.269345015E-2,6.814922770E-1
1.461575354E1,-6.549046040E-1,1.050657257E-1,-8.574768156E-2,6.687985585E-1
1.461826146E1,-6.402443051E-1,1.068982705E-1,-8.208259940E-2,6.542763664E-1
1.462076938E1,-6.249731183E-1,1.105633527E-1,-8.269345015E-2,6.400420769E-1
1.462327735E1,-6.121453047E-1,1.087308154E-1,-8.147175610E-2,6.270421926E-1
1.462578526E1,-5.950415730E-1,1.111742035E-1,-8.086090535E-2,6.107148788E-1
1.462829323E1,-5.822138190E-1,1.142284349E-1,-8.025006205E-2,5.987162424E-1
1.463080115E1,-5.699968338E-1,1.148392856E-1,-7.963921130E-2,5.868789109E-1
1.463330907E1,-5.571690798E-1,1.117850468E-1,-7.658497244E-2,5.734095728E-1
1.463581698E1,-5.467846394E-1,1.136175916E-1,-7.353074104E-2,5.632842700E-1
1.463832495E1,-5.327351689E-1,1.203369126E-1,-7.353074104E-2,5.510848416E-1
1.464083287E1,-5.174639821E-1,1.160609797E-1,-7.230904698E-2,5.352267950E-1
1.464334079E1,-5.015819669E-1,1.130067408E-1,-7.169819623E-2,5.191296797E-1
1.464584875E1,-4.887541533E-1,1.178935245E-1,-7.230904698E-2,5.079449810E-1
1.464835667E1,-4.789806008E-1,1.191152185E-1,-7.108735293E-2,4.986624740E-1
1.465086459E1,-4.698179066E-1,1.197260618E-1,-6.986565888E-2,4.898412044E-1
1.465337256E1,-4.624877274E-1,1.221694499E-1,-6.620056927E-2,4.829107452E-1
1.465588047E1,-4.502707720E-1,1.246128380E-1,-6.375718117E-2,4.715263573E-1
1.465838839E1,-4.423297644E-1,1.233911440E-1,-6.253548712E-2,4.634562353E-1
1.466089636E1,-4.319453537E-1,1.240019947E-1,-6.314633787E-2,4.538069450E-1
1.466340427E1,-4.172850251E-1,1.252236813E-1,-6.436803192E-2,4.403986899E-1
1.466591219E1,-4.038463831E-1,1.246128380E-1,-6.009209901E-2,4.268856063E-1
1.466842016E1,-3.928511441E-1,1.270562261E-1,-6.070294604E-2,4.173249976E-1
1.467092808E1,-3.879643679E-1,1.282779276E-1,-5.948125198E-2,4.129280770E-1
1.467343599E1,-3.818559051E-1,1.276670843E-1,-5.398362502E-2,4.062352132E-1
1.467594396E1,-3.769691288E-1,1.319430023E-1,-5.092938989E-2,4.026269771E-1
1.467845188E1,-3.684172630E-1,1.325538605E-1,-5.276193097E-2,3.950767356E-1
1.468095980E1,-3.629196286E-1,1.294996142E-1,-5.092938989E-2,3.886831739E-1
1.468346771E1,-3.562003076E-1,1.343863904E-1,-4.665346071E-2,3.835556107E-1
1.468597568E1,-3.494809866E-1,1.319430023E-1,-4.604261369E-2,3.763852257E-1
1.468848360E1,-3.421508074E-1,1.307213157E-1,-4.604261369E-2,3.691546555E-1
1.469099151E1,-3.378748894E-1,1.349972486E-1,-4.604261369E-2,3.667473521E-1
1.469349948E1,-3.329881132E-1,1.294996142E-1,-4.604261369E-2,3.602376381E-1
1.469600740E1,-3.274904788E-1,1.301104724E-1,-4.604261369E-2,3.553852431E-1
1.469851532E1,-3.201603293E-1,1.337755471E-1,-4.359922186E-2,3.497133478E-1
1.470102329E1,-3.097759187E-1,1.313321590E-1,-4.298837483E-2,3.392009083E-1
1.470353120E1,-3.000023663E-1,1.362189353E-1,-3.993413970E-2,3.318911774E-1
1.470603912E1,-2.926721871E-1,1.313321590E-1,-3.932329267E-2,3.231895209E-1
1.470854709E1,-2.786227167E-1,1.356080920E-1,-3.687990457E-2,3.120581680E-1
1.471105500E1,-2.664057612E-1,1.349972486E-1,-3.565821052E-2,3.007786474E-1
1.471356292E1,-2.486911863E-1,1.331647038E-1,-3.382566571E-2,2.841202565E-1
1.471607089E1,-2.340308577E-1,1.343863904E-1,-3.687990457E-2,2.723789119E-1
1.471857881E1,-2.157054394E-1,1.398840249E-1,-2.954973653E-2,2.587847831E-1
1.472108672E1,-1.967691779E-1,1.294996142E-1,-3.199312463E-2,2.377221477E-1
1.472359469E1,-1.784437597E-1,1.313321590E-1,-2.832804248E-2,2.233669388E-1
1.472610261E1,-1.607291847E-1,1.362189353E-1,-2.405211143E-2,2.120565331E-1
1.472861052E1,-1.405712217E-1,1.301104724E-1,-2.649549954E-2,1.933675643E-1
1.473111844E1,-1.240783483E-1,1.368297935E-1,-2.344126441E-2,1.861916265E-1
1.473362641E1,-1.069746241E-1,1.368297935E-1,-2.283041552E-2,1.751775969E-1
1.473613433E1,-8.559497446E-2,1.349972486E-1,-2.160872146E-2,1.613000113E-1
1.473864224E1,-5.627430230E-2,1.276670843E-1,-2.588465251E-2,1.419003057E-1
1.474115021E1,-3.000787087E-2,1.331647038E-1,-2.099787444E-2,1.381094544E-1
1.474365813E1,-2.519744914E-3,1.294996142E-1,-2.221956849E-2,1.314161650E-1
1.474616604E1,2.435753495E-2,1.331647038E-1,-1.916533336E-2,1.367239477E-1
1.474867401E1,5.184566230E-2,1.294996142E-1,-2.160872146E-2,1.411561534E-1
1.475118193E1,8.238802105E-2,1.343863904E-1,-1.977618039E-2,1.588665643E-1
1.475368985E1,1.092653051E-1,1.368297935E-1,-1.855448633E-2,1.760839806E-1
1.475619782E1,1.391968131E-1,1.362189353E-1,-2.221956849E-2,1.960231117E-1
1.475870573E1,1.789018959E-1,1.349972486E-1,-1.366770733E-2,2.245371945E-1
1.476121365E1,2.198286504E-1,1.374406368E-1,-1.183516532E-2,2.595277158E-1
1.476372162E1,2.570903301E-1,1.319430023E-1,-1.000262424E-2,2.891443345E-1
1.476622954E1,2.888543904E-1,1.337755471E-1,-1.122431830E-2,3.185258878E-1
1.476873745E1,3.230618536E-1,1.411057115E-1,-8.170082234E-3,3.526280382E-1
1.477124542E1,3.584909737E-1,1.398840249E-1,-6.337540224E-3,3.848681372E-1
1.477375334E1,3.963635266E-1,1.319430023E-1,-1.061347127E-2,4.178823361E-1
1.477626125E1,4.281275868E-1,1.404948682E-1,-7.559234742E-3,4.506541697E-1
1.477876922E1,4.660001099E-1,1.435490996E-1,-2.061609412E-3,4.876132655E-1
1.478127714E1,5.069268942E-1,1.404948682E-1,-1.450762269E-3,5.260378206E-1
1.478378506E1,5.441885591E-1,1.356080920E-1,-2.290677221E-4,5.608304511E-1
1.478629297E1,5.741200447E-1,1.319430023E-1,3.436015919E-3,5.890964164E-1
1.478880094E1,5.979431272E-1,1.325538605E-1,4.046862945E-3,6.124727638E-1
1.479130886E1,6.260420680E-1,1.386623234E-1,4.046862945E-3,6.412271734E-1
1.479381677E1,6.559736133E-1,1.380514801E-1,9.926267667E-4,6.703436266E-1
1.479632474E1,6.871268153E-1,1.301104724E-1,9.926267667E-4,6.993375299E-1
1.479883266E1,7.127823830E-1,1.294996142E-1,1.603474026E-3,7.244525151E-1
1.480134058E1,7.408813834E-1,1.423274130E-1,8.933641016E-3,7.544813627E-1
1.480384855E1,7.708128691E-1,1.319430023E-1,8.933641016E-3,7.820749612E-1
1.480635646E1,7.989118695E-1,1.331647038E-1,1.137703005E-2,8.100138582E-1
1.480886438E1,8.202915192E-1,1.331647038E-1,1.259872504E-2,8.311255878E-1
1.481137235E1,8.318976164E-1,1.404948682E-1,1.320957206E-2,8.437813371E-1
1.481388026E1,8.441145420E-1,1.392731816E-1,7.711946499E-3,8.555617180E-1
1.481638818E1,8.581640720E-1,1.453816444E-1,8.933641016E-3,8.704373653E-1
1.481889615E1,8.709918261E-1,1.398840249E-1,8.322793990E-3,8.821924792E-1
1.482140407E1,8.801545501E-1,1.441599578E-1,1.259872504E-2,8.919713299E-1
1.482391198E1,8.899281025E-1,1.423274130E-1,1.626380906E-2,9.013842863E-1
1.482641995E1,8.960365653E-1,1.404948682E-1,1.809635013E-2,9.071647106E-1
1.482892787E1,8.990908265E-1,1.453816444E-1,1.504211407E-2,9.108931891E-1
1.483143578E1,9.045884609E-1,1.368297935E-1,1.504211407E-2,9.150021537E-1
1.483394375E1,9.082534909E-1,1.417165697E-1,1.687465608E-2,9.193980335E-1
1.483645167E1,9.064210057E-1,1.435490996E-1,1.809635013E-2,9.178958882E-1
1.483895959E1,9.045884609E-1,1.374406368E-1,1.809635013E-2,9.151489989E-1
1.484146750E1,8.984799385E-1,1.417165697E-1,1.809635013E-2,9.097676978E-1
1.484397547E1,8.960365653E-1,1.356080920E-1,2.115058713E-2,9.064868605E-1
1.484648339E1,8.917606473E-1,1.423274130E-1,2.481566928E-2,9.033880462E-1
1.484899131E1,8.819870949E-1,1.356080920E-1,2.542651631E-2,8.927134467E-1
1.485149927E1,8.703809977E-1,1.337755471E-1,2.603736520E-2,8.809863350E-1
1.485400719E1,8.508338928E-1,1.349972486E-1,3.092414327E-2,8.620318283E-1
1.485651511E1,8.343409896E-1,1.343863904E-1,2.848075330E-2,8.455742085E-1
1.485902308E1,8.154047132E-1,1.380514801E-1,2.848075330E-2,8.274987678E-1
1.486153099E1,8.031877875E-1,1.349972486E-1,2.664821222E-2,8.148895670E-1
1.486403891E1,7.873057723E-1,1.301104724E-1,2.725905925E-2,7.984498547E-1
1.486654688E1,7.689803243E-1,1.264453828E-1,3.031329438E-2,7.798961917E-1
1.486905480E1,7.488223910E-1,1.331647038E-1,3.397838026E-2,7.613293256E-1
1.487156271E1,7.329403758E-1,1.240019947E-1,3.336753324E-2,7.441044829E-1
1.487407063E1,7.121715546E-1,1.270562261E-1,3.458922729E-2,7.242430686E-1
1.487657860E1,6.889593601E-1,1.203369126E-1,3.520007432E-2,7.002749586E-1
1.487908651E1,6.651363373E-1,1.203369126E-1,3.886515647E-2,6.770508253E-1
1.488159443E1,6.376481652E-1,1.185043678E-1,3.947600350E-2,6.497667448E-1
1.488410240E1,6.144359708E-1,1.136175916E-1,4.314108938E-2,6.263399020E-1
1.488661032E1,5.881695747E-1,1.209477559E-1,4.069769755E-2,6.018538950E-1
1.488911823E1,5.612922907E-1,1.227803007E-1,4.130854458E-2,5.760472495E-1
1.489162620E1,5.380800962E-1,1.191152185E-1,3.825430945E-2,5.524328171E-1
1.489413412E1,5.136461854E-1,1.148392856E-1,4.375193641E-2,5.281426864E-1
1.489664204E1,4.953207672E-1,1.142284349E-1,4.619532451E-2,5.104163063E-1
1.489915000E1,4.745519757E-1,1.142284349E-1,4.253023863E-2,4.899556451E-1
1.490165792E1,4.580591023E-1,1.087308154E-1,4.314108938E-2,4.727596482E-1
1.490416584E1,4.433987439E-1,1.123958975E-1,4.253023863E-2,4.593953690E-1
1.490667381E1,4.281275868E-1,1.142284349E-1,5.230379477E-2,4.461805160E-1
1.490918172E1,4.104129970E-1,1.160609797E-1,5.474718660E-2,4.300072483E-1
1.491168964E1,4.012503028E-1,1.087308154E-1,5.291464552E-2,4.190753577E-1
1.491419761E1,3.914767504E-1,1.136175916E-1,5.596888065E-2,4.114553667E-1
1.491670552E1,3.872008026E-1,1.142284349E-1,5.291464552E-2,4.071517611E-1
1.491921344E1,3.786489367E-1,1.154501289E-1,5.230379477E-2,3.992986808E-1
1.492172141E1,3.658211529E-1,1.111742035E-1,5.474718660E-2,3.862409531E-1
1.492422933E1,3.609343767E-1,1.172826737E-1,7.124006003E-2,3.861398659E-1
1.492673724E1,3.645994663E-1,1.123958975E-1,6.940752268E-2,3.877924868E-1
1.492924516E1,3.664320111E-1,1.087308154E-1,6.207735091E-2,3.872317219E-1
1.493175313E1,3.591018319E-1,1.093416587E-1,6.574243307E-2,3.810928909E-1
1.493426105E1,3.462740481E-1,1.111742035E-1,6.757497787E-2,3.699078230E-1
1.493676896E1,3.352787793E-1,1.117850468E-1,5.963396281E-2,3.584187021E-1
1.493927693E1,3.236726820E-1,1.081199646E-1,6.146650389E-2,3.467449537E-1
1.494178485E1,3.175642192E-1,1.148392856E-1,6.757497787E-2,3.443856450E-1
1.494429276E1,3.090123534E-1,1.154501289E-1,6.818582863E-2,3.368481469E-1
1.494680068E1,2.980171144E-1,1.160609797E-1,6.513158977E-2,3.263839387E-1
1.494930865E1,2.851893008E-1,1.087308154E-1,6.574243307E-2,3.122137008E-1
1.495181657E1,2.760266066E-1,1.148392856E-1,7.857023180E-2,3.091149145E-1
1.495432454E1,2.699181437E-1,1.246128380E-1,7.429429889E-2,3.064372800E-1
1.495683245E1,2.644205093E-1,1.191152185E-1,6.879667193E-2,2.980597643E-1
1.495934037E1,2.601445615E-1,1.191152185E-1,6.940752268E-2,2.944164268E-1
1.496184828E1,2.601445615E-1,1.166718230E-1,7.612683624E-2,2.950979538E-1
1.496435625E1,2.607554197E-1,1.154501289E-1,7.918107510E-2,2.959590577E-1
1.496686417E1,2.625879645E-1,1.197260618E-1,7.368344814E-2,2.978523452E-1
1.496937209E1,2.680855989E-1,1.185043678E-1,7.368344814E-2,3.022290920E-1
1.497188006E1,2.778591514E-1,1.209477559E-1,7.429429889E-2,3.120155613E-1
1.497438797E1,2.925194800E-1,1.166718230E-1,7.368344814E-2,3.234334723E-1
1.497689589E1,3.053472638E-1,1.117850468E-1,7.857023180E-2,3.345237354E-1
1.497940386E1,3.230618536E-1,1.099525094E-1,7.734853774E-2,3.499161498E-1
1.498191177E1,3.413872719E-1,1.093416587E-1,7.429429889E-2,3.660881186E-1
1.498441969E1,3.609343767E-1,1.081199646E-1,7.857023180E-2,3.848854795E-1
1.498692766E1,3.823140264E-1,1.050657257E-1,7.918107510E-2,4.043172815E-1
1.498943558E1,3.988068998E-1,1.075091213E-1,8.040276915E-2,4.207965777E-1
1.499194349E1,4.214082658E-1,1.093416587E-1,7.795938104E-2,4.422874517E-1
1.499445141E1,4.446204603E-1,1.075091213E-1,8.040276915E-2,4.644460896E-1
1.499695938E1,4.721085727E-1,1.062874198E-1,8.467870206E-2,4.912779281E-1
1.499946730E1,5.020400882E-1,1.087308154E-1,8.284615725E-2,5.203173321E-1
1.500197521E1,5.331932902E-1,1.014006436E-1,8.406785131E-2,5.492217939E-1
1.500448318E1,5.667899251E-1,9.407047927E-2,8.406785131E-2,5.806612419E-1
1.500699110E1,6.022190452E-1,9.345962852E-2,9.078717232E-2,6.161532205E-1
1.500949901E1,6.443675160E-1,9.345962852E-2,9.261971712E-2,6.576645117E-1
1.501200698E1,6.889593601E-1,9.529217333E-2,8.528954536E-2,7.007281247E-1
1.501451490E1,7.366054654E-1,9.101624042E-2,8.773294091E-2,7.473744956E-1
1.501702282E1,7.879166007E-1,8.674030751E-2,8.834378421E-2,7.975845252E-1
1.501953078E1,8.337301612E-1,8.612946421E-2,8.834378421E-2,8.428101153E-1
1.502203870E1,8.795437217E-1,8.368607610E-2,8.834378421E-2,8.879218107E-1
1.502454662E1,9.247463942E-1,7.941014320E-2,9.139802307E-2,9.326389778E-1
1.502705454E1,9.675056934E-1,7.941014320E-2,9.445225447E-2,9.753432555E-1
1.502956250E1,1.010264993E0,7.879929990E-2,9.445225447E-2,1.017725854E0
1.503207042E1,1.051191807E0,7.635590434E-2,9.445225447E-2,1.058185082E0
1.503457834E1,1.092118502E0,7.696675509E-2,9.506310523E-2,1.098946631E0
1.503708631E1,1.133656144E0,7.696675509E-2,9.567394853E-2,1.140286648E0
1.503959422E1,1.169085264E0,8.002099395E-2,9.384141117E-2,1.175572169E0
1.504210214E1,1.205736160E0,7.879929990E-2,1.005607322E-1,1.212485661E0
1.504461011E1,1.239332676E0,7.635590434E-2,1.023932695E-1,1.245897302E0
1.504711802E1,1.273540139E0,7.513421029E-2,1.036149636E-1,1.279955349E0
1.504962594E1,1.302250028E0,7.391251624E-2,1.060583517E-1,1.308650667E0
1.505213391E1,1.336457491E0,7.269082218E-2,1.042258143E-1,1.342484861E0
1.505464183E1,1.370664835E0,7.574506104E-2,1.066692024E-1,1.376894231E0
1.505714974E1,1.401894450E0,7.941014320E-2,1.042258143E-1,1.408004631E0
1.505965771E1,1.433658481E0,7.818844914E-2,1.036149636E-1,1.439522884E0
1.506216563E1,1.462979198E0,7.696675509E-2,1.030041203E-1,1.468619032E0
1.506467355E1,1.492299795E0,7.330167294E-2,1.030041203E-1,1.497645373E0
1.506718146E1,1.516733766E0,7.207997888E-2,1.005607322E-1,1.521771763E0
1.506968943E1,1.538113356E0,7.269082218E-2,1.023932695E-1,1.543230713E0
1.507219735E1,1.556438804E0,7.330167294E-2,1.023932695E-1,1.561524661E0
1.507470526E1,1.569266558E0,7.024743408E-2,1.036149636E-1,1.574251661E0
1.507721323E1,1.584537745E0,7.330167294E-2,1.042258143E-1,1.589652798E0
1.507972115E1,1.593700528E0,6.841489673E-2,1.036149636E-1,1.598529960E0
1.508222907E1,1.603474021E0,6.780404598E-2,1.054475084E-1,1.608367340E0
1.508473704E1,1.612025857E0,6.597150117E-2,1.066692024E-1,1.616897622E0
1.508724495E1,1.620577812E0,6.658235192E-2,1.091125906E-1,1.625611027E0
1.508975287E1,1.627297044E0,5.741964281E-2,1.066692024E-1,1.631799927E0
1.509226084E1,1.630962133E0,5.925218388E-2,1.060583517E-1,1.635480564E0
1.509476875E1,1.634627223E0,5.741964281E-2,1.078908965E-1,1.639189928E0
1.509727667E1,1.634016395E0,5.925218388E-2,1.072800532E-1,1.638605935E0
1.509978459E1,1.628518820E0,5.497625470E-2,1.097234413E-1,1.633136604E0
1.510229256E1,1.623021126E0,5.253286287E-2,1.085017473E-1,1.627491906E0
1.510480047E1,1.614469290E0,4.764608666E-2,1.097234413E-1,1.618894830E0
1.510730839E1,1.607139111E0,5.192201585E-2,1.066692024E-1,1.611511817E0
1.510981636E1,1.595533013E0,4.886778072E-2,1.048366576E-1,1.599720095E0
1.511232427E1,1.584537745E0,4.703523964E-2,1.066692024E-1,1.588820473E0
1.511483219E1,1.573542595E0,4.764608666E-2,1.085017473E-1,1.577998440E0
1.511734016E1,1.561325550E0,4.520269856E-2,1.115559787E-1,1.565958331E0
1.511984808E1,1.556438804E0,4.153761268E-2,1.097234413E-1,1.560854367E0
1.512235599E1,1.544221878E0,3.542914242E-2,1.072800532E-1,1.548349264E0
1.512486391E1,1.524674773E0,3.481829539E-2,1.109451354E-1,1.529102449E0
1.512737188E1,1.502684236E0,4.459185153E-2,1.103342846E-1,1.507389133E0
1.512987980E1,1.491688967E0,4.153761268E-2,1.133885235E-1,1.496568844E0
1.513238771E1,1.485580564E0,3.359659761E-2,1.121668294E-1,1.490187820E0
1.513489568E1,1.478861213E0,3.481829539E-2,1.133885235E-1,1.483610379E0
1.513740360E1,1.471531034E0,3.420744836E-2,1.072800532E-1,1.475832898E0
1.513991151E1,1.470309377E0,2.870982140E-2,1.091125906E-1,1.474631979E0
1.514241948E1,1.466033459E0,2.565558441E-2,1.133885235E-1,1.470635668E0
1.514492740E1,1.458703279E0,3.237490356E-2,1.127776727E-1,1.463414567E0
1.514743532E1,1.446486354E0,2.809897438E-2,1.066692024E-1,1.450686266E0
1.514994328E1,1.437934399E0,2.870982140E-2,1.085017473E-1,1.442307948E0
1.515245120E1,1.426939249E0,2.565558441E-2,1.133885235E-1,1.431667135E0
1.515495912E1,1.420219898E0,2.321219631E-2,1.182752997E-1,1.425325371E0
1.515746704E1,1.412278891E0,2.565558441E-2,1.139993668E-1,1.417104700E0
1.515997500E1,1.409835458E0,2.137965336E-2,1.109451354E-1,1.414355659E0
1.516248292E1,1.411668062E0,1.893626526E-2,1.133885235E-1,1.416341151E0
1.516499084E1,1.413500547E0,1.588202827E-2,1.103342846E-1,1.417889167E0
1.516749881E1,1.416554809E0,1.710372418E-2,1.060583517E-1,1.420622553E0
1.517000672E1,1.418387294E0,1.160609815E-2,1.054475084E-1,1.422348900E0
1.517251464E1,1.420219898E0,1.099525020E-2,1.109451354E-1,1.424589161E0
1.517502261E1,1.418387294E0,1.282779220E-2,1.103342846E-1,1.422730024E0
1.517753052E1,1.420830727E0,9.773556143E-3,1.085017473E-1,1.425001090E0
1.518003844E1,1.420219898E0,6.719320081E-3,1.133885235E-1,1.424754949E0
1.518254641E1,1.417165637E0,6.108472589E-3,1.152210608E-1,1.421855003E0
1.518505433E1,1.414722204E0,-1.221694518E-3,1.146102175E-1,1.419357569E0
1.518756224E1,1.415333152E0,7.330167107E-3,1.182752997E-1,1.420285432E0
1.519007016E1,1.414722204E0,1.221694518E-3,1.146102175E-1,1.419357569E0
1.519257813E1,1.411057115E0,-2.443389036E-3,1.164427623E-1,1.415855596E0
1.519508605E1,1.410446286E0,-6.108472589E-4,1.164427623E-1,1.415244861E0
1.519759396E1,1.407392025E0,-0.000000000E0,1.139993668E-1,1.412001476E0
1.520010193E1,1.401894450E0,-3.054236295E-3,1.194969937E-1,1.406981489E0
1.520260985E1,1.394487977E0,-6.108472589E-4,1.146102175E-1,1.399189978E0
1.520511776E1,1.389601111E0,-8.551862091E-3,1.158319116E-1,1.394446634E0
1.520762573E1,1.384103537E0,-3.054236295E-3,1.176644564E-1,1.389099295E0
1.521013365E1,1.377995014E0,-4.886778072E-3,1.176644564E-1,1.383018100E0
1.521264157E1,1.369443178E0,-6.108472589E-4,1.176644564E-1,1.374488965E0
1.521514954E1,1.360891342E0,-6.719320081E-3,1.201078445E-1,1.366197749E0
1.521765745E1,1.348674417E0,-5.497625098E-3,1.207186878E-1,1.354077512E0
1.522016537E1,1.335846543E0,-7.330167107E-3,1.176644564E-1,1.341038643E0
1.522267328E1,1.320575476E0,-1.832541777E-3,1.158319116E-1,1.325647003E0
1.522518125E1,1.310191035E0,-1.160609815E-2,1.201078445E-1,1.315735971E0
1.522768917E1,1.297974110E0,-9.162709117E-3,1.194969937E-1,1.303495407E0
1.523019709E1,1.286978841E0,-1.099525020E-2,1.201078445E-1,1.292618013E0
1.523270506E1,1.285757065E0,-1.466033421E-2,1.188861504E-1,1.291324929E0
1.523521297E1,1.274761915E0,-1.099525020E-2,1.158319116E-1,1.280060884E0
1.523772089E1,1.249717116E0,-1.832541823E-2,1.182752997E-1,1.255435278E0
1.524022886E1,1.225894094E0,-1.771457121E-2,1.237729266E-1,1.232253980E0
1.524273677E1,1.203903556E0,-1.343864016E-2,1.219403818E-1,1.210137937E0
1.524524469E1,1.188021541E0,-2.015795931E-2,1.194969937E-1,1.194186357E0
1.524775266E1,1.164809346E0,-2.382304333E-2,1.213295385E-1,1.171353579E0
1.525026058E1,1.144040585E0,-2.321219631E-2,1.213295385E-1,1.150690455E0
1.525276849E1,1.125715137E0,-2.321219631E-2,1.188861504E-1,1.132213448E0
1.525527641E1,1.116552472E0,-3.115320951E-2,1.219403818E-1,1.123623336E0
1.525778438E1,1.095172763E0,-2.687728032E-2,1.188861504E-1,1.101934520E0
1.526029230E1,1.062797904E0,-2.565558441E-2,1.176644564E-1,1.069599232E0
1.526280021E1,1.040196538E0,-2.870982140E-2,1.201078445E-1,1.047501306E0
1.526530818E1,1.024314523E0,-3.665083647E-2,1.188861504E-1,1.031841772E0
1.526781610E1,1.005378246E0,-3.481829539E-2,1.194969937E-1,1.013053436E0
1.527032401E1,9.901070595E-1,-3.665083647E-2,1.213295385E-1,9.981864204E-1
1.527283198E1,9.723924994E-1,-3.542914242E-2,1.170536056E-1,9.800530311E-1
1.527533990E1,9.565104246E-1,-4.092676565E-2,1.207186878E-1,9.649664212E-1
1.527784782E1,9.381850362E-1,-4.398100078E-2,1.207186878E-1,9.469416519E-1
1.528035573E1,9.186379313E-1,-4.459185153E-2,1.213295385E-1,9.276879535E-1
1.528286370E1,9.051992893E-1,-4.337015375E-2,1.170536056E-1,9.137659822E-1
1.528537162E1,8.899281025E-1,-4.581354558E-2,1.170536056E-1,8.987616231E-1
1.528787954E1,8.807653785E-1,-4.825693369E-2,1.219403818E-1,8.904750644E-1
