"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.550707743E1,-1.244830370E0,-1.514137685E-1,5.230379477E-2,1.255095401E0
5.550958530E1,-1.290033102E0,-1.581330895E-1,4.497363046E-2,1.300466880E0
5.551209322E1,-1.333403230E0,-1.532463133E-1,4.680617154E-2,1.342996435E0
5.551460113E1,-1.378605962E0,-1.605764776E-1,4.375193641E-2,1.388615654E0
5.551710905E1,-1.417700171E0,-1.544679999E-1,4.314108938E-2,1.426742897E0
5.551961697E1,-1.453129292E0,-1.544679999E-1,3.642176837E-2,1.461770039E0
5.552212488E1,-1.483060837E0,-1.514137685E-1,3.031329438E-2,1.491078291E0
5.552463275E1,-1.509327173E0,-1.495812237E-1,2.542651631E-2,1.516934266E0
5.552714066E1,-1.531317711E0,-1.550788432E-1,2.298312820E-2,1.539321800E0
5.552964858E1,-1.558194995E0,-1.556897014E-1,2.237228118E-2,1.566113484E0
5.553215650E1,-1.582628846E0,-1.495812237E-1,1.992889121E-2,1.589806834E0
5.553466441E1,-1.604008555E0,-1.563005447E-1,1.382041909E-2,1.611665074E0
5.553717228E1,-1.630885839E0,-1.526354551E-1,8.933641016E-3,1.638037244E0
5.553968019E1,-1.652265429E0,-1.575222313E-1,4.657710437E-3,1.659763838E0
5.554218811E1,-1.671201706E0,-1.501920670E-1,1.198787708E-2,1.677979889E0
5.554469603E1,-1.691359758E0,-1.575222313E-1,4.046862945E-3,1.698684039E0
5.554720394E1,-1.712739348E0,-1.508029103E-1,2.825168660E-3,1.719367784E0
5.554971181E1,-1.731064796E0,-1.489703804E-1,-6.948387716E-3,1.737476844E0
5.555221973E1,-1.742060065E0,-1.532463133E-1,-8.170082234E-3,1.748806580E0
5.555472764E1,-1.756109476E0,-1.459161341E-1,-1.488940232E-2,1.762224079E0
5.555723556E1,-1.770159006E0,-1.526354551E-1,-1.794363745E-2,1.776818073E0
5.555974348E1,-1.786041021E0,-1.605764776E-1,-1.977618039E-2,1.793353962E0
5.556225134E1,-1.802533865E0,-1.428619027E-1,-1.916533336E-2,1.808287911E0
5.556475926E1,-1.822691917E0,-1.489703804E-1,-2.710634656E-2,1.828970408E0
5.556726717E1,-1.842239022E0,-1.465269923E-1,-3.321481869E-2,1.848355485E0
5.556977509E1,-1.864840269E0,-1.404185146E-1,-3.321481869E-2,1.870414343E0
5.557228301E1,-1.884998322E0,-1.398076713E-1,-3.443651274E-2,1.890489548E0
5.557479087E1,-1.913097262E0,-1.465269923E-1,-3.504735976E-2,1.919020482E0
5.557729879E1,-1.936920285E0,-1.373642832E-1,-3.687990457E-2,1.942135233E0
5.557980670E1,-1.958910823E0,-1.324774921E-1,-4.176668078E-2,1.963829512E0
5.558231462E1,-1.979068756E0,-1.282015741E-1,-4.604261369E-2,1.983751171E0
5.558482254E1,-1.994950771E0,-1.275907159E-1,-5.092938989E-2,1.999675417E0
5.558733040E1,-2.006556988E0,-1.282015741E-1,-5.215108395E-2,2.011324520E0
5.558983832E1,-2.019384623E0,-1.330883503E-1,-5.398362502E-2,2.024485365E0
5.559234624E1,-2.026714802E0,-1.343100369E-1,-5.581616983E-2,2.031927046E0
5.559485415E1,-2.033434153E0,-1.300341040E-1,-6.070294604E-2,2.038491641E0
5.559736207E1,-2.035877466E0,-1.220930964E-1,-6.253548712E-2,2.040493683E0
5.559986993E1,-2.041375160E0,-1.153737754E-1,-7.108735293E-2,2.045868291E0
5.560237785E1,-2.041985989E0,-1.220930964E-1,-7.353074104E-2,2.046953901E0
5.560488577E1,-2.045651197E0,-1.263690293E-1,-7.780666649E-2,2.051027018E0
5.560739368E1,-2.050537825E0,-1.208714023E-1,-8.086090535E-2,2.055688146E0
5.560990160E1,-2.059700489E0,-1.104869992E-1,-8.025006205E-2,2.064222264E0
5.561240947E1,-2.065809011E0,-1.159846261E-1,-8.147175610E-2,2.070665823E0
5.561491738E1,-2.074971676E0,-1.110978425E-1,-8.696937561E-2,2.079762933E0
5.561742530E1,-2.082301855E0,-1.098761484E-1,-8.758022636E-2,2.087037153E0
5.561993322E1,-2.092686415E0,-1.117086932E-1,-8.941277117E-2,2.097572384E0
5.562244113E1,-2.104903221E0,-1.092653051E-1,-9.491039068E-2,2.109873091E0
5.562494900E1,-2.111622572E0,-1.062110662E-1,-9.918632358E-2,2.116617255E0
5.562745691E1,-2.119563580E0,-1.037676781E-1,-9.735377878E-2,2.124334074E0
5.562996483E1,-2.126282930E0,-9.765920788E-2,-1.034622565E-1,2.131037508E0
5.563247275E1,-2.132391453E0,-9.827005118E-2,-1.022405624E-1,2.137101646E0
5.563498066E1,-2.133613110E0,-9.765920788E-2,-1.065164879E-1,2.138501341E0
5.563748858E1,-2.136667252E0,-9.216158092E-2,-1.107924208E-1,2.141521810E0
5.563999644E1,-2.144608259E0,-9.032903612E-2,-1.114032716E-1,2.149398662E0
5.564250436E1,-2.143997431E0,-9.216158092E-2,-1.138466597E-1,2.148995068E0
5.564501228E1,-2.144608259E0,-8.727480471E-2,-1.144575030E-1,2.149432948E0
5.564752019E1,-2.148273468E0,-8.910734206E-2,-1.187334359E-1,2.153396536E0
5.565002811E1,-2.153160334E0,-9.460496902E-2,-1.236202121E-1,2.158780091E0
5.565253598E1,-2.156825304E0,-9.399411827E-2,-1.315612346E-1,2.162877399E0
5.565504389E1,-2.164155483E0,-8.483141661E-2,-1.297286898E-1,2.169699255E0
5.565755181E1,-2.167209625E0,-8.666395396E-2,-1.278961450E-1,2.172709282E0
5.566005973E1,-2.171485662E0,-9.155073017E-2,-1.443890184E-1,2.178205616E0
5.566256764E1,-2.172096491E0,-8.299887180E-2,-1.431673318E-1,2.178391348E0
5.566507551E1,-2.170874834E0,-8.666395396E-2,-1.449998617E-1,2.177437289E0
5.566758342E1,-2.169042349E0,-7.627955079E-2,-1.456107199E-1,2.175262229E0
5.567009134E1,-2.158657789E0,-7.933378965E-2,-1.535517275E-1,2.165565846E0
5.567259926E1,-2.146440983E0,-7.872293890E-2,-1.492757946E-1,2.153065131E0
5.567510717E1,-2.133613110E0,-6.894938648E-2,-1.474432498E-1,2.139812709E0
5.567761504E1,-2.121396065E0,-7.505785674E-2,-1.523300409E-1,2.128182179E0
5.568012296E1,-2.103681564E0,-7.078192383E-2,-1.535517275E-1,2.110465432E0
5.568263087E1,-2.087799549E0,-6.345175952E-2,-1.553842723E-1,2.094535117E0
5.568513879E1,-2.070695877E0,-6.406260282E-2,-1.547734290E-1,2.077460047E0
5.568764671E1,-2.051148653E0,-6.039752439E-2,-1.443890184E-1,2.057111287E0
5.569015457E1,-2.029769182E0,-5.551074445E-2,-1.382805556E-1,2.035231163E0
5.569266249E1,-1.998005033E0,-5.673243850E-2,-1.401130855E-1,2.003715139E0
5.569517040E1,-1.954634905E0,-5.367820337E-2,-1.492757946E-1,1.961061504E0
5.569767832E1,-1.905767083E0,-5.551074445E-2,-1.511083394E-1,1.912554143E0
5.570018624E1,-1.846514940E0,-6.161921844E-2,-1.449998617E-1,1.853224032E0
5.570269415E1,-1.786041021E0,-5.673243850E-2,-1.480541080E-1,1.793064728E0
5.570520202E1,-1.729843140E0,-5.795413256E-2,-1.621035933E-1,1.738388203E0
5.570770993E1,-1.685251236E0,-5.795413256E-2,-1.627144367E-1,1.694079809E0
5.571021785E1,-1.647989511E0,-5.673243850E-2,-1.614927500E-1,1.656854824E0
5.571272577E1,-1.616836309E0,-5.734328553E-2,-1.578276604E-1,1.625532982E0
5.571523368E1,-1.597900033E0,-4.268295318E-2,-1.602710485E-1,1.606484721E0
5.571774155E1,-1.585683107E0,-3.840702027E-2,-1.584385037E-1,1.594041648E0
5.572024946E1,-1.570411921E0,-4.146125913E-2,-1.559951156E-1,1.578685248E0
5.572275738E1,-1.558805823E0,-2.863346599E-2,-1.523300409E-1,1.566492870E0
5.572526530E1,-1.539869547E0,-1.885990985E-2,-1.511083394E-1,1.547380899E0
5.572777316E1,-1.517268181E0,-7.253811229E-3,-1.572168171E-1,1.525408954E0
5.573028108E1,-1.492834330E0,-1.030804776E-2,-1.492757946E-1,1.500314585E0
5.573278900E1,-1.465957046E0,-1.824906096E-2,-1.443890184E-1,1.473163696E0
5.573529691E1,-1.437247276E0,-1.275143679E-2,-1.498866528E-1,1.445098039E0
5.573780483E1,-1.407926559E0,1.908897655E-3,-1.578276604E-1,1.416746417E0
5.574031275E1,-1.378605962E0,-8.475505747E-3,-1.541625708E-1,1.387224686E0
5.574282061E1,-1.351728678E0,-1.152974181E-2,-1.547734290E-1,1.360609484E0
5.574532853E1,-1.332181573E0,-1.145338640E-3,-1.572168171E-1,1.341426920E0
5.574783644E1,-1.313245296E0,4.352286924E-3,-1.596602052E-1,1.322922346E0
5.575034436E1,-1.296141505E0,1.046075951E-2,-1.596602052E-1,1.305979943E0
5.575285228E1,-1.284535408E0,1.046075951E-2,-1.596602052E-1,1.294462059E0
5.575536014E1,-1.272318482E0,1.718007959E-2,-1.566059589E-1,1.282035453E0
5.575786806E1,-1.260101557E0,2.267770469E-2,-1.480541080E-1,1.268972116E0
5.576037598E1,-1.239943624E0,2.206685767E-2,-1.480541080E-1,1.248946418E0
5.576288389E1,-1.221618176E0,3.000787087E-2,-1.529408842E-1,1.231520342E0
5.576539181E1,-1.203903556E0,3.306210786E-2,-1.517191827E-1,1.213876264E0
5.576789967E1,-1.185578227E0,3.428380191E-2,-1.443890184E-1,1.194830239E0
5.577040759E1,-1.167252779E0,3.794888780E-2,-1.492757946E-1,1.177370983E0
5.577291551E1,-1.149538159E0,5.016583204E-2,-1.498866528E-1,1.160353653E0
5.577542342E1,-1.131212711E0,5.077667907E-2,-1.498866528E-1,1.142228733E0
5.577793134E1,-1.118384957E0,5.199837312E-2,-1.468324065E-1,1.129180455E0
5.578043920E1,-1.108000517E0,6.055023521E-2,-1.419456303E-1,1.118695686E0
5.578294712E1,-1.095783591E0,6.788039953E-2,-1.437781751E-1,1.107258593E0
5.578545504E1,-1.086620927E0,6.360447407E-2,-1.407239437E-1,1.097539884E0
5.578796296E1,-1.076236486E0,6.788039953E-2,-1.431673318E-1,1.087837124E0
5.579047087E1,-1.062187076E0,7.215633243E-2,-1.431673318E-1,1.074218230E0
5.579297874E1,-1.043861628E0,8.254073560E-2,-1.407239437E-1,1.056533624E0
5.579548665E1,-1.023703694E0,8.009734750E-2,-1.401130855E-1,1.036347681E0
5.579799457E1,-1.006599903E0,8.009734750E-2,-1.419456303E-1,1.019709523E0
5.580050249E1,-9.894962311E-1,8.926005661E-2,-1.382805556E-1,1.003091053E0
5.580301040E1,-9.687274098E-1,9.109259397E-2,-1.352263093E-1,9.823526912E-1
5.580551827E1,-9.485694170E-1,9.292513877E-2,-1.340046227E-1,9.624844202E-1
5.580802618E1,-9.326874018E-1,9.781191498E-2,-1.327829212E-1,9.471558817E-1
5.581053410E1,-9.106969237E-1,1.020878479E-1,-1.291178465E-1,9.254524482E-1
5.581304202E1,-8.917606473E-1,1.069746241E-1,-1.285069883E-1,9.073007596E-1
5.581554993E1,-8.728243709E-1,1.026986986E-1,-1.248419061E-1,8.876682413E-1
5.581805780E1,-8.581640720E-1,1.143047959E-1,-1.254527569E-1,8.747854337E-1
5.582056572E1,-8.428928852E-1,1.106397063E-1,-1.205659807E-1,8.586301394E-1
5.582307363E1,-8.239566088E-1,1.191915721E-1,-1.156791970E-1,8.405312609E-1
5.582558155E1,-8.019660711E-1,1.246891990E-1,-1.114032716E-1,8.192116116E-1
5.582808947E1,-7.854732275E-1,1.253000498E-1,-1.107924208E-1,8.030835910E-1
5.583059733E1,-7.659261227E-1,1.307976693E-1,-1.107924208E-1,7.848731211E-1
5.583310525E1,-7.524874806E-1,1.332410574E-1,-1.101815775E-1,7.720949216E-1
5.583561316E1,-7.347729206E-1,1.350736022E-1,-1.065164879E-1,7.546402355E-1
5.583812108E1,-7.158366442E-1,1.332410574E-1,-1.077381819E-1,7.360589626E-1
5.584062900E1,-7.023980021E-1,1.399603784E-1,-1.059056446E-1,7.239943829E-1
5.584313691E1,-6.914027333E-1,1.350736022E-1,-1.016297117E-1,7.117662650E-1
5.584564478E1,-6.828508973E-1,1.454579979E-1,-1.034622565E-1,7.057958739E-1
5.584815269E1,-6.761315465E-1,1.479013860E-1,-1.004080176E-1,6.993643243E-1
5.585066061E1,-6.651363373E-1,1.546207070E-1,-9.918632358E-2,6.900375620E-1
5.585316853E1,-6.578061581E-1,1.588966399E-1,-9.491039068E-2,6.833484221E-1
5.585567639E1,-6.480326056E-1,1.760003716E-1,-9.796462953E-2,6.786158394E-1
5.585818431E1,-6.437566280E-1,1.546207070E-1,-9.735377878E-2,6.691845167E-1
5.586069223E1,-6.266529560E-1,1.753895134E-1,-9.674293548E-2,6.578864676E-1
5.586320014E1,-6.254312396E-1,1.723352820E-1,-8.330429345E-2,6.540667322E-1
5.586570806E1,-6.181010604E-1,1.741678268E-1,-8.574768156E-2,6.478703710E-1
5.586821592E1,-6.168794036E-1,1.723352820E-1,-8.574768156E-2,6.462138291E-1
5.587072384E1,-6.095492244E-1,1.912715435E-1,-8.391514421E-2,6.443421542E-1
5.587323176E1,-6.016082168E-1,1.760003716E-1,-8.025006205E-2,6.319403846E-1
5.587573967E1,-5.942780375E-1,1.833305359E-1,-7.719582319E-2,6.266862584E-1
5.587824759E1,-5.893912315E-1,1.857739240E-1,-7.719582319E-2,6.227785881E-1
5.588075551E1,-5.814502239E-1,1.705027372E-1,-7.291989028E-2,6.103055437E-1
5.588326337E1,-5.759525895E-1,1.851630807E-1,-6.864395738E-2,6.088667709E-1
5.588577129E1,-5.728983879E-1,1.900498569E-1,-6.864395738E-2,6.074895093E-1
5.588827920E1,-5.606814027E-1,1.876064688E-1,-6.742226332E-2,5.950677138E-1
5.589078712E1,-5.454102755E-1,1.802763045E-1,-6.497887522E-2,5.780952938E-1
5.589329499E1,-5.301390886E-1,1.924932450E-1,-6.253548712E-2,5.674608267E-1
5.589580290E1,-5.197546482E-1,1.888281554E-1,-6.009209901E-2,5.562481703E-1
5.589831082E1,-5.105919242E-1,1.912715435E-1,-5.459447205E-2,5.479684962E-1
5.590081874E1,-5.063160062E-1,1.900498569E-1,-5.276193097E-2,5.433770952E-1
5.590332665E1,-4.995967150E-1,1.906607002E-1,-5.337277800E-2,5.373983938E-1
5.590583452E1,-4.873797596E-1,1.992125660E-1,-4.665346071E-2,5.285841673E-1
5.590834243E1,-4.751628041E-1,1.973800212E-1,-4.482091591E-2,5.164760185E-1
5.591085035E1,-4.586699307E-1,1.931040883E-1,-4.665346071E-2,4.998438152E-1
5.591335827E1,-4.421770573E-1,1.967691779E-1,-4.787515476E-2,4.863442092E-1
5.591586618E1,-4.226299524E-1,1.992125660E-1,-4.604261369E-2,4.694908364E-1
5.591837410E1,-3.939201236E-1,1.918824017E-1,-5.276193097E-2,4.413340472E-1
5.592088197E1,-3.652102947E-1,1.955474764E-1,-4.482091591E-2,4.166848802E-1
5.592338988E1,-3.285594583E-1,1.973800212E-1,-3.932329267E-2,3.853005473E-1
5.592589780E1,-2.919086218E-1,1.967691779E-1,-3.932329267E-2,3.542246098E-1
5.592840572E1,-2.515927255E-1,1.949366331E-1,-3.871244565E-2,3.206210285E-1
5.593091363E1,-2.100550979E-1,1.943257898E-1,-3.810159862E-2,2.886821584E-1
5.593342150E1,-1.660740972E-1,2.022667974E-1,-3.138227761E-2,2.635854898E-1
5.593592941E1,-1.251473278E-1,1.912715435E-1,-3.260397166E-2,2.308888823E-1
5.593843733E1,-7.811209559E-2,1.894390136E-1,-2.710634656E-2,2.066963797E-1
5.594094525E1,-3.474193811E-2,1.876064688E-1,-2.099787444E-2,1.919481704E-1
5.594345316E1,1.779092662E-2,1.918824017E-1,-1.427855436E-2,1.932336675E-1
5.594596103E1,7.398887724E-2,1.967691779E-1,-1.550024934E-2,2.107907044E-1
5.594846894E1,1.339282542E-1,1.851630807E-1,-1.366770733E-2,2.289300111E-1
5.595097686E1,1.968455315E-1,1.857739240E-1,-1.916533336E-2,2.713437379E-1
5.595348478E1,2.628170252E-1,1.851630807E-1,-1.488940232E-2,3.218382350E-1
5.595599264E1,3.361186981E-1,1.778329015E-1,-2.099787444E-2,3.808427901E-1
5.595850056E1,4.130854607E-1,1.778329015E-1,-2.221956849E-2,4.502864065E-1
5.596100848E1,4.924955964E-1,1.814979911E-1,-1.244601328E-2,5.250222248E-1
5.596351639E1,5.743491650E-1,1.698918939E-1,-9.391776286E-3,5.990228913E-1
5.596602431E1,6.507050395E-1,1.711135954E-1,-1.061347127E-2,6.729112547E-1
5.596853223E1,7.246175408E-1,1.735569835E-1,-3.283303929E-3,7.451197133E-1
5.597104009E1,7.991409302E-1,1.741678268E-1,5.268557463E-3,8.179171204E-1
5.597354801E1,8.718317747E-1,1.692810506E-1,3.817795368E-4,8.881142174E-1
5.597605592E1,9.390249252E-1,1.619508862E-1,5.879404955E-3,9.529063265E-1
5.597856384E1,1.011104941E0,1.698918939E-1,1.504211407E-2,1.025389059E0
5.598107176E1,1.082574010E0,1.582857966E-1,1.626380906E-2,1.094205370E0
5.598357962E1,1.147934675E0,1.631725729E-1,2.115058713E-2,1.159666613E0
5.598608754E1,1.209630251E0,1.619508862E-1,2.176143415E-2,1.220617464E0
5.598859546E1,1.267660737E0,1.540098637E-1,1.565296017E-2,1.277077835E0
5.599110337E1,1.314695954E0,1.613400280E-1,2.664821222E-2,1.324826851E0
5.599361129E1,1.353179336E0,1.692810506E-1,3.031329438E-2,1.364063519E0
5.599611915E1,1.387997627E0,1.650051177E-1,3.092414327E-2,1.398113159E0
5.599862707E1,1.419761777E0,1.662268043E-1,2.725905925E-2,1.429719521E0
5.600113499E1,1.443584800E0,1.729461253E-1,2.603736520E-2,1.454140771E0
5.600364290E1,1.461299300E0,1.802763045E-1,3.520007432E-2,1.472798097E0
5.600615082E1,1.469240427E0,1.857739240E-1,4.130854458E-2,1.481514691E0
5.600865868E1,1.474738002E0,1.802763045E-1,4.314108938E-2,1.486342112E0
5.601116660E1,1.469851255E0,1.784437597E-1,3.947600350E-2,1.481169553E0
5.601367452E1,1.453969240E0,1.888281554E-1,4.680617154E-2,1.466926529E0
5.601618243E1,1.428313613E0,1.943257898E-1,5.169294775E-2,1.442398853E0
5.601869030E1,1.395327806E0,1.876064688E-1,4.924955964E-2,1.408744616E0
5.602119822E1,1.350736022E0,1.924932450E-1,4.436278343E-2,1.365104211E0
5.602370613E1,1.303700805E0,1.973800212E-1,5.535803363E-2,1.319719354E0
5.602621405E1,1.254832983E0,1.955474764E-1,5.352549255E-2,1.271105664E0
5.602872196E1,1.204743505E0,1.900498569E-1,4.986040667E-2,1.220660444E0
5.603122988E1,1.152821541E0,1.876064688E-1,5.291464552E-2,1.169185037E0
5.603373775E1,1.105175376E0,1.876064688E-1,5.902311578E-2,1.122538430E0
5.603624566E1,1.052642584E0,1.894390136E-1,6.268820167E-2,1.071388520E0
5.603875358E1,1.001331329E0,1.827196926E-1,5.657972768E-2,1.019437189E0
5.604126150E1,9.500201941E-1,1.790546030E-1,5.230379477E-2,9.681604242E-1
5.604376936E1,8.962656260E-1,1.833305359E-1,5.474718660E-2,9.164602621E-1
5.604627728E1,8.431219459E-1,1.723352820E-1,6.146650389E-2,8.627468899E-1
5.604878519E1,7.936432958E-1,1.637834162E-1,6.513158977E-2,8.129802041E-1
5.605129311E1,7.527165413E-1,1.595074832E-1,7.001836598E-2,7.726107690E-1
5.605380103E1,7.185090780E-1,1.570640951E-1,7.307260484E-2,7.390967668E-1
5.605630894E1,6.946860552E-1,1.491230875E-1,7.612683624E-2,7.145779913E-1
5.605881681E1,6.739172339E-1,1.436254680E-1,7.857023180E-2,6.935171192E-1
5.606132473E1,6.617003083E-1,1.362952888E-1,7.307260484E-2,6.795316839E-1
5.606383264E1,6.549809575E-1,1.295759678E-1,7.551599294E-2,6.719320288E-1
5.606634056E1,6.537593007E-1,1.246891990E-1,7.795938104E-2,6.700942357E-1
5.606884848E1,6.574243903E-1,1.198024154E-1,7.979192585E-2,6.729979191E-1
5.607135634E1,6.635328531E-1,1.136939451E-1,7.612683624E-2,6.774935096E-1
5.607386426E1,6.769714952E-1,1.057529300E-1,7.429429889E-2,6.891978891E-1
5.607637217E1,6.830799580E-1,1.051420867E-1,7.490514219E-2,6.951718260E-1
5.607888009E1,6.904101372E-1,1.033095419E-1,8.345700800E-2,7.030676291E-1
5.608138796E1,6.977402568E-1,9.597937763E-2,8.223531395E-2,7.090953065E-1
5.608389587E1,7.087355256E-1,9.475768358E-2,7.551599294E-2,7.190185874E-1
5.608640379E1,7.203416228E-1,9.109259397E-2,8.773294091E-2,7.313596811E-1
5.608891170E1,7.356128097E-1,9.231429547E-2,8.956547827E-2,7.467731314E-1
5.609141962E1,7.588250041E-1,9.048175067E-2,9.078717232E-2,7.695743270E-1
5.609392749E1,7.863131166E-1,9.414683282E-2,9.689565003E-2,7.978350145E-1
5.609643540E1,8.223531246E-1,8.742751181E-2,9.811734408E-2,8.327876348E-1
5.609894332E1,8.602256775E-1,9.475768358E-2,9.261971712E-2,8.703709823E-1
5.610145124E1,9.005415440E-1,8.803836256E-2,9.567394853E-2,9.098787447E-1
5.610395915E1,9.445225596E-1,9.353598952E-2,9.872818738E-2,9.542636439E-1
5.610646707E1,9.952229261E-1,9.475768358E-2,9.628479928E-2,1.004349767E0
5.610897493E1,1.043479800E0,9.903360903E-2,9.994988143E-2,1.052923420E0
5.611148285E1,1.092347622E0,1.026986986E-1,1.060583517E-1,1.102278877E0
5.611399077E1,1.139993668E0,9.597937763E-2,1.085017473E-1,1.149160664E0
5.611649868E1,1.183974743E0,1.008661538E-1,1.091125906E-1,1.193262641E0
5.611900655E1,1.221236348E0,1.094180122E-1,1.066692024E-1,1.230759456E0
5.612151447E1,1.264606595E0,1.020878479E-1,1.103342846E-1,1.273509098E0
5.612402238E1,1.310420036E0,1.100288630E-1,1.127776727E-1,1.319858260E0
5.612653030E1,1.359898686E0,1.136939451E-1,1.164427623E-1,1.369602011E0
5.612903822E1,1.407544851E0,1.155264899E-1,1.176644564E-1,1.417171056E0
5.613154613E1,1.457023382E0,1.161373332E-1,1.176644564E-1,1.466373056E0
5.613405400E1,1.504669547E0,1.191915721E-1,1.225512326E-1,1.514349986E0
5.613656191E1,1.550483108E0,1.216349602E-1,1.237729266E-1,1.560164308E0
5.613906983E1,1.589577317E0,1.240783483E-1,1.262163222E-1,1.599400526E0
5.614157775E1,1.631114841E0,1.173590273E-1,1.268271655E-1,1.640242023E0
5.614408566E1,1.671430826E0,1.240783483E-1,1.243837699E-1,1.680639094E0
5.614659353E1,1.705638289E0,1.314085126E-1,1.256054640E-1,1.715297905E0
5.614910144E1,1.736180663E0,1.277434379E-1,1.329356283E-1,1.745942027E0
5.615160936E1,1.767333865E0,1.259108931E-1,1.359898746E-1,1.777024420E0
5.615411728E1,1.792989373E0,1.271325797E-1,1.353790164E-1,1.802581777E0
5.615662514E1,1.818645000E0,1.246891990E-1,1.366007179E-1,1.828025380E0
5.615913306E1,1.841857195E0,1.259108931E-1,1.353790164E-1,1.851112897E0
5.616164098E1,1.861404300E0,1.222458109E-1,1.359898746E-1,1.870364470E0
5.616414889E1,1.882784009E0,1.185807213E-1,1.384332627E-1,1.891586842E0
5.616665681E1,1.904774427E0,1.246891990E-1,1.396549493E-1,1.913953113E0
5.616916467E1,1.924932480E0,1.198024154E-1,1.390441060E-1,1.933662570E0
5.617167259E1,1.946312070E0,1.130831018E-1,1.457634270E-1,1.955035917E0
5.617418051E1,1.962194085E0,1.161373332E-1,1.457634270E-1,1.971025237E0
5.617668842E1,1.971967697E0,1.130831018E-1,1.457634270E-1,1.980578543E0
5.617919634E1,1.982352018E0,1.039203927E-1,1.482068151E-1,1.990598963E0
5.618170420E1,1.995790720E0,9.903360903E-2,1.451525837E-1,2.003511299E0
5.618421212E1,2.000066519E0,9.659022093E-2,1.420983374E-1,2.007433109E0
5.618672004E1,2.002510071E0,9.170344472E-2,1.439308822E-1,2.009769192E0
5.618922796E1,2.003731728E0,8.926005661E-2,1.482068151E-1,2.011187076E0
5.619173587E1,2.003120899E0,8.803836256E-2,1.494285166E-1,2.010615073E0
5.619424374E1,1.999455810E0,8.559497446E-2,1.482068151E-1,2.006767374E0
5.619675165E1,1.995179892E0,8.681666851E-2,1.482068151E-1,2.002559660E0
5.619925957E1,1.992125630E0,7.704310864E-2,1.475959718E-1,1.999070969E0
5.620176749E1,1.988460541E0,6.910209358E-2,1.482068151E-1,1.995173096E0
5.620427535E1,1.982352018E0,6.788039953E-2,1.506502032E-1,1.989226673E0
5.620678327E1,1.979297876E0,6.360447407E-2,1.482068151E-1,1.985857717E0
5.620929118E1,1.975021958E0,6.238277629E-2,1.537044346E-1,1.981975883E0
5.621179910E1,1.975021958E0,5.688514933E-2,1.488176584E-1,1.981437446E0
5.621430702E1,1.973189354E0,5.016583204E-2,1.524827480E-1,1.979708015E0
5.621681493E1,1.975632787E0,4.466820508E-2,1.512610465E-1,1.981918278E0
5.621932285E1,1.974411011E0,3.917058185E-2,1.475959718E-1,1.980307487E0
5.622183072E1,1.973800182E0,3.245126083E-2,1.433200389E-1,1.979262711E0
5.622433863E1,1.973189354E0,3.245126083E-2,1.494285166E-1,1.979105402E0
5.622684655E1,1.972578526E0,3.367295489E-2,1.506502032E-1,1.978609459E0
5.622935446E1,1.970135093E0,2.817532979E-2,1.463742703E-1,1.975766069E0
5.623186233E1,1.960361600E0,2.817532979E-2,1.506502032E-1,1.966343545E0
5.623437025E1,1.951198816E0,2.634278871E-2,1.537044346E-1,1.957420705E0
5.623687816E1,1.942036152E0,2.573194169E-2,1.475959718E-1,1.947806746E0
5.623938608E1,1.931651711E0,2.267770469E-2,1.488176584E-1,1.937508531E0
5.624189400E1,1.923099875E0,2.145601064E-2,1.561478376E-1,1.929548040E0
5.624440186E1,1.916380525E0,2.145601064E-2,1.573695242E-1,1.922950817E0
5.624690978E1,1.909050345E0,2.267770469E-2,1.506502032E-1,1.915119574E0
5.624941769E1,1.902331114E0,2.206685767E-2,1.537044346E-1,1.908658080E0
5.625192561E1,1.902941942E0,1.290414855E-2,1.512610465E-1,1.908987809E0
5.625443353E1,1.900498509E0,8.628217503E-3,1.482068151E-1,1.906288092E0
5.625694139E1,1.899276853E0,9.849912487E-3,1.524827480E-1,1.905413491E0
5.625944931E1,1.899276853E0,6.184828468E-3,1.482068151E-1,1.905060649E0
5.626195723E1,1.897444248E0,2.519744914E-3,1.433200389E-1,1.902850929E0
5.626446514E1,1.891946673E0,6.872031372E-4,1.488176584E-1,1.897790658E0
5.626697306E1,1.884616494E0,1.908897655E-3,1.500393599E-1,1.890580541E0
5.626948092E1,1.877897143E0,1.298050396E-3,1.488176584E-1,1.883785036E0
5.627198884E1,1.870566964E0,-4.810422193E-3,1.482068151E-1,1.876435229E0
5.627449676E1,1.866291046E0,-5.421269219E-3,1.482068151E-1,1.872174383E0
5.627700467E1,1.861404300E0,-2.977880416E-3,1.469851285E-1,1.867200970E0
5.627951259E1,1.864458561E0,-6.032116711E-3,1.512610465E-1,1.870594028E0
5.628202046E1,1.871177912E0,-9.697199799E-3,1.530935913E-1,1.877455315E0
5.628452837E1,1.875453830E0,-1.397313084E-2,1.561478376E-1,1.881994810E0
5.628703629E1,1.875453830E0,-1.702736691E-2,1.616454571E-1,1.882484064E0
5.628954421E1,1.874232054E0,-2.008160390E-2,1.555369794E-1,1.880781969E0
5.629205212E1,1.868123651E0,-1.641651988E-2,1.549261361E-1,1.874608648E0
5.629455999E1,1.863236904E0,-2.863346599E-2,1.549261361E-1,1.869886024E0
5.629706790E1,1.856517553E0,-3.229855001E-2,1.567586809E-1,1.863403849E0
