"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.199913360E1,1.408842802E0,3.105394840E-1,1.557660475E-2,1.442745800E0
4.200164147E1,1.383187294E0,3.019876182E-1,1.801999472E-2,1.415884293E0
4.200414938E1,1.355088234E0,2.958791554E-1,2.535016090E-2,1.387245914E0
4.200665730E1,1.324545979E0,2.586174607E-1,7.024743594E-3,1.349575633E0
4.200916516E1,1.284840822E0,2.518981397E-1,3.329117596E-2,1.309723984E0
4.201167308E1,1.224977851E0,2.573957741E-1,4.245388508E-2,1.252447864E0
4.201418100E1,1.159006357E0,2.531198263E-1,5.039490014E-2,1.187394218E0
4.201668886E1,1.096089005E0,2.323510200E-1,4.489727318E-2,1.121344670E0
4.201919678E1,1.031950116E0,2.292967886E-1,5.222744122E-2,1.058407183E0
4.202170469E1,9.720870852E-1,2.274642438E-1,5.955760926E-2,1.000120189E0
4.202421256E1,9.293277264E-1,2.244100124E-1,6.933116168E-2,9.585492614E-1
4.202672048E1,9.061155319E-1,2.121930718E-1,7.910472155E-2,9.339854463E-1
4.202922839E1,8.945094347E-1,2.005869746E-1,8.093725890E-2,9.202896843E-1
4.203173626E1,8.938986063E-1,2.005869746E-1,8.276980370E-2,9.198590616E-1
4.203424417E1,9.036721587E-1,1.938676536E-1,9.193251282E-2,9.287947160E-1
4.203675204E1,9.305494428E-1,1.840940863E-1,9.132166207E-2,9.529703794E-1
4.203925995E1,9.586484432E-1,1.785964668E-1,8.521319181E-2,9.788589396E-1
4.204176787E1,9.922450185E-1,1.676012129E-1,1.004843712E-1,1.011304827E0
4.204427574E1,1.037447691E0,1.553842723E-1,1.053711548E-1,1.054298375E0
4.204678365E1,1.088147998E0,1.529408842E-1,1.206423342E-1,1.105446314E0
4.204929157E1,1.132129073E0,1.376696974E-1,1.029277667E-1,1.145104060E0
4.205179943E1,1.171834111E0,1.187334359E-1,7.727217674E-2,1.180365961E0
4.205430735E1,1.206652403E0,1.046839505E-1,8.276980370E-2,1.214009716E0
4.205681527E1,1.227421165E0,9.063446522E-2,9.071081877E-2,1.234101201E0
4.205932313E1,1.228642941E0,7.963921130E-2,8.826743066E-2,1.234381229E0
4.206183105E1,1.202376485E0,7.047650218E-2,1.065928489E-1,1.209147710E0
4.206433891E1,1.155952096E0,6.986565888E-2,1.243074164E-1,1.164714039E0
4.206684683E1,1.105251789E0,7.108735293E-2,1.243074164E-1,1.114489687E0
4.206935475E1,1.064324975E0,8.025006205E-2,1.401894391E-1,1.076513262E0
4.207186261E1,1.042334437E0,9.735377878E-2,1.493521482E-1,1.057470993E0
4.207437053E1,1.045999527E0,1.010188684E-1,1.493521482E-1,1.061426345E0
4.207687844E1,1.078374505E0,9.368869662E-2,1.420219839E-1,1.091713968E0
4.207938631E1,1.133961558E0,8.941277117E-2,1.279724985E-1,1.144657337E0
4.208189422E1,1.207263231E0,9.185615927E-2,1.261399537E-1,1.217305776E0
4.208440214E1,1.290338516E0,8.391514421E-2,1.285833418E-1,1.299441770E0
4.208691001E1,1.371581197E0,9.185615927E-2,1.322484314E-1,1.381000428E0
4.208941792E1,1.442439437E0,9.002361447E-2,1.151447073E-1,1.449825536E0
4.209192579E1,1.495583177E0,9.613208473E-2,1.200314835E-1,1.503468647E0
4.209443370E1,1.542618394E0,1.040730998E-1,1.408002973E-1,1.552522928E0
4.209694162E1,1.590875387E0,1.089598835E-1,1.566823274E-1,1.602281531E0
4.209944948E1,1.651349187E0,1.187334359E-1,1.511846930E-1,1.662500700E0
4.210195740E1,1.725261688E0,1.248419061E-1,1.444653720E-1,1.735794815E0
4.210446532E1,1.813834548E0,1.382805556E-1,1.640124917E-1,1.826476766E0
4.210697318E1,1.915235281E0,1.541625708E-1,1.658450365E-1,1.928573788E0
4.210948110E1,2.025798559E0,1.547734290E-1,1.597365588E-1,2.037972126E0
4.211198902E1,2.147357225E0,1.517191827E-1,1.670667231E-1,2.159183423E0
4.211449688E1,2.275024176E0,1.590493619E-1,1.743968874E-1,2.287235443E0
4.211700480E1,2.408799887E0,1.724879891E-1,1.664558798E-1,2.420697536E0
4.211951272E1,2.537077665E0,1.773747802E-1,1.731752008E-1,2.549159576E0
4.212202058E1,2.679405212E0,1.840940863E-1,1.860029846E-1,2.692155277E0
4.212452850E1,2.808904648E0,1.944784969E-1,1.750077456E-1,2.821062728E0
4.212703636E1,2.940847874E0,2.024195045E-1,1.768402755E-1,2.953105544E0
4.212954428E1,3.070347309E0,1.981435865E-1,1.805053651E-1,3.082024605E0
4.213205219E1,3.193738461E0,2.054737508E-1,1.860029846E-1,3.205742024E0
4.213456006E1,3.295139074E0,2.256316990E-1,1.908897758E-1,3.308366680E0
4.213706798E1,3.379436016E0,2.286859453E-1,1.872246861E-1,3.392335203E0
4.213957589E1,3.453348637E0,2.323510200E-1,2.061609477E-1,3.467290893E0
4.214208376E1,3.527261257E0,2.347944081E-1,2.263189107E-1,3.542304425E0
4.214459167E1,3.593919754E0,2.268534005E-1,2.214321345E-1,3.607873869E0
4.214709954E1,3.655004501E0,2.128039151E-1,2.226538211E-1,3.667958306E0
4.214960745E1,3.714867592E0,2.011978179E-1,2.263189107E-1,3.727189563E0
4.215211537E1,3.770454645E0,1.865374744E-1,2.360924631E-1,3.782441554E0
4.215462329E1,3.823598385E0,1.737096906E-1,2.312056869E-1,3.834518970E0
4.215713115E1,3.867579460E0,1.596602052E-1,2.312056869E-1,3.877772341E0
4.215963907E1,3.907284498E0,1.480541080E-1,2.391466945E-1,3.917394965E0
4.216214693E1,3.926831722E0,1.443890184E-1,2.379250079E-1,3.936681835E0
4.216465485E1,3.940270185E0,1.248419061E-1,2.501419485E-1,3.950175392E0
4.216716277E1,3.947600365E0,9.918632358E-2,2.519744933E-1,3.956877268E0
4.216967063E1,3.951265574E0,8.208259940E-2,2.544178963E-1,3.960298682E0
4.217217855E1,3.955541372E0,6.558972597E-2,2.440334857E-1,3.963604660E0
4.217468646E1,3.967758417E0,4.665346071E-2,2.415900975E-1,3.975380381E0
4.217719433E1,3.982418776E0,3.260397166E-2,2.422009408E-1,3.989910227E0
4.217970225E1,3.990970612E0,1.916533336E-2,2.367033064E-1,3.998029788E0
4.218221011E1,3.995246410E0,2.061609412E-3,2.373141646E-1,4.002288863E0
4.218471803E1,3.996468306E0,-8.933641016E-3,2.305948436E-1,4.003125368E0
4.218722594E1,3.975088596E0,-1.931804419E-2,2.226538211E-1,3.981366255E0
4.218973381E1,3.932940006E0,-2.420482226E-2,2.177670449E-1,3.939038646E0
4.219224172E1,3.875520468E0,-3.153498843E-2,1.933331639E-1,3.880467892E0
4.219474964E1,3.798553705E0,-2.237228118E-2,1.585148573E-1,3.801925529E0
4.219725751E1,3.684325218E0,-1.809635013E-2,1.554606259E-1,3.687648003E0
4.219976542E1,3.551695108E0,-1.504211407E-2,1.786728203E-1,3.556218270E0
4.220227334E1,3.397761583E0,-2.603736520E-2,2.018850148E-1,3.403853593E0
4.220478120E1,3.239552021E0,-1.687465608E-2,2.202104330E-1,3.247071709E0
4.220728912E1,3.085007668E0,-8.322793990E-3,2.177670449E-1,3.092695275E0
4.220979704E1,2.967114210E0,-4.046862945E-3,2.147128135E-1,2.974875578E0
4.221230490E1,2.891979933E0,-1.382041909E-2,2.141019702E-1,2.899927342E0
4.221481282E1,2.851053238E0,-2.970244735E-2,2.141019702E-1,2.859235292E0
4.221732068E1,2.832727909E0,-3.642176837E-2,2.067717910E-1,2.840497936E0
4.221982860E1,2.828451872E0,-3.397838026E-2,2.037175596E-1,2.835982258E0
4.222233652E1,2.824786901E0,-4.008685052E-2,1.933331639E-1,2.831678955E0
4.222484438E1,2.818678379E0,-4.924955964E-2,1.951656938E-1,2.825856148E0
4.222735230E1,2.800963640E0,-6.146650389E-2,2.018850148E-1,2.808902455E0
4.222986022E1,2.780805826E0,-7.009471953E-2,2.086043358E-1,2.789499970E0
4.223236808E1,2.748430967E0,-5.535803363E-2,1.969982386E-1,2.756038026E0
4.223487600E1,2.713001728E0,-7.253811508E-2,2.202104330E-1,2.722890521E0
4.223738391E1,2.689178705E0,-7.375980914E-2,2.348707765E-1,2.700423467E0
4.223989178E1,2.662912369E0,-7.742489129E-2,2.348707765E-1,2.674371175E0
4.224239969E1,2.634202480E0,-7.314895838E-2,2.458660156E-1,2.646662724E0
4.224490756E1,2.618931293E0,-8.719844371E-2,2.483094037E-1,2.632121245E0
4.224741548E1,2.612211943E0,-9.147437662E-2,2.476985604E-1,2.625523447E0
4.224992339E1,2.601216793E0,-9.391776472E-2,2.428117841E-1,2.614212484E0
4.225243126E1,2.588388920E0,-1.122431830E-1,2.422009408E-1,2.602117797E0
4.225493917E1,2.562733412E0,-1.091889441E-1,2.367033064E-1,2.575956758E0
4.225744709E1,2.518752337E0,-1.220167428E-1,2.299840003E-1,2.532171807E0
4.225995495E1,2.458889246E0,-1.317902952E-1,2.440334857E-1,2.474481228E0
4.226246287E1,2.383144140E0,-1.244601309E-1,2.263189107E-1,2.397099616E0
4.226497079E1,2.279911041E0,-1.336228400E-1,2.385358512E-1,2.296246670E0
4.226747865E1,2.168126106E0,-1.324011385E-1,2.318165302E-1,2.184499892E0
4.226998657E1,2.039237261E0,-1.299577504E-1,2.318165302E-1,2.056481589E0
4.227249443E1,1.904850841E0,-1.324011385E-1,2.312056869E-1,1.923393578E0
4.227500235E1,1.768020988E0,-1.391204596E-1,2.373141646E-1,1.789293360E0
4.227751027E1,1.628747821E0,-1.409530044E-1,2.336490750E-1,1.651447578E0
4.228001813E1,1.491918087E0,-1.287360638E-1,2.189887464E-1,1.513389779E0
4.228252605E1,1.352644920E0,-1.537808031E-1,2.232646793E-1,1.379544828E0
4.228503397E1,1.218258500E0,-1.550024897E-1,2.220429778E-1,1.247991438E0
4.228754183E1,1.074709415E0,-1.342336833E-1,2.031067163E-1,1.101939811E0
4.229004975E1,9.299386144E-1,-1.525591016E-1,2.110477239E-1,9.657128185E-1
4.229255766E1,8.046385646E-1,-1.507265568E-1,2.086043358E-1,8.447943439E-1
4.229506553E1,6.739172339E-1,-1.586675793E-1,2.012741715E-1,7.210070256E-1
4.229757344E1,5.529694557E-1,-1.592784226E-1,1.945548505E-1,6.074507591E-1
4.230008136E1,4.375193417E-1,-1.647760421E-1,1.945548505E-1,5.063851383E-1
4.230258923E1,3.318427801E-1,-1.629435122E-1,1.939440072E-1,4.174739474E-1
4.230509714E1,2.341072112E-1,-1.580567211E-1,1.872246861E-1,3.388822753E-1
4.230760501E1,1.504211426E-1,-1.672194302E-1,1.853921413E-1,2.914774503E-1
4.231011292E1,7.284353673E-2,-1.892099380E-1,1.963873953E-1,2.822668782E-1
4.231262084E1,-2.290677279E-3,-1.806580722E-1,1.866138428E-1,2.597447066E-1
4.231512870E1,-7.559234649E-2,-1.818797737E-1,1.853921413E-1,2.704897429E-1
4.231763662E1,-1.324011385E-1,-1.892099380E-1,1.805053651E-1,2.931085959E-1
4.232014454E1,-1.965401024E-1,-2.038702667E-1,1.927223057E-1,3.425390263E-1
4.232265240E1,-2.643441558E-1,-1.928750277E-1,1.841704547E-1,3.754961590E-1
4.232516032E1,-3.333698809E-1,-1.757712960E-1,1.762294322E-1,4.160382660E-1
4.232766818E1,-3.895678520E-1,-1.824906170E-1,1.737860441E-1,4.639693155E-1
4.233017610E1,-4.463766217E-1,-1.788255423E-1,1.798945218E-1,5.134127988E-1
4.233268402E1,-5.056288242E-1,-1.519482583E-1,1.829487532E-1,5.587656283E-1
4.233519188E1,-5.606050491E-1,-1.794363856E-1,1.847812980E-1,6.169437298E-1
4.233769980E1,-6.082511544E-1,-1.745496094E-1,1.811162084E-1,6.582097796E-1
4.234020772E1,-6.497887969E-1,-1.739387512E-1,1.731752008E-1,6.946004750E-1
4.234271558E1,-6.907155514E-1,-1.782146841E-1,1.658450365E-1,7.323612651E-1
4.234522350E1,-7.316423059E-1,-1.892099380E-1,1.688992679E-1,7.743563954E-1
4.234773141E1,-7.805100679E-1,-1.898207814E-1,1.646233350E-1,8.199565462E-1
4.235023928E1,-8.385405540E-1,-1.885990947E-1,1.536280811E-1,8.731102259E-1
4.235274719E1,-8.965710402E-1,-2.093679011E-1,1.462979168E-1,9.322433312E-1
4.235525506E1,-9.625425935E-1,-2.136438340E-1,1.432436854E-1,9.963185663E-1
4.235776298E1,-1.038287640E0,-2.087570578E-1,1.420219839E-1,1.068546197E0
4.236027089E1,-1.124417067E0,-2.105895877E-1,1.353026628E-1,1.151941198E0
4.236277876E1,-1.212989926E0,-2.228065431E-1,1.322484314E-1,1.240353564E0
4.236528667E1,-1.301562786E0,-2.276933193E-1,1.261399537E-1,1.327336137E0
4.236779459E1,-1.401741743E0,-2.319692522E-1,1.163664013E-1,1.425563323E0
4.237030245E1,-1.505585790E0,-2.252499312E-1,1.108687744E-1,1.526374131E0
4.237281037E1,-1.609429836E0,-2.203631550E-1,9.681928903E-2,1.627328576E0
4.237531829E1,-1.716328144E0,-2.338017821E-1,9.865183383E-2,1.734986385E0
4.237782615E1,-1.829411149E0,-2.325800955E-1,9.071081877E-2,1.846365919E0
4.238033407E1,-1.946693897E0,-2.252499312E-1,8.826743066E-2,1.961669136E0
4.238284193E1,-2.061533213E0,-2.069245130E-1,8.582404256E-2,2.073668900E0
4.238534985E1,-2.178205013E0,-2.075353563E-1,8.093725890E-2,2.189565903E0
4.238785777E1,-2.292433500E0,-2.124221325E-1,7.116370648E-2,2.303353813E0
4.239036563E1,-2.400553465E0,-2.228065431E-1,5.344913527E-2,2.411463560E0
4.239287355E1,-2.504397392E0,-1.983726472E-1,5.955760926E-2,2.512947495E0
4.239538146E1,-2.602133036E0,-1.867665499E-1,5.222744122E-2,2.609349686E0
4.239788933E1,-2.689484119E0,-2.008160353E-1,3.939964995E-2,2.697258653E0
4.240039725E1,-2.771337748E0,-2.050919682E-1,3.268032894E-2,2.779108424E0
4.240290511E1,-2.850136995E0,-2.002051920E-1,3.145863488E-2,2.857333137E0
4.240541303E1,-2.927714586E0,-2.057028115E-1,3.268032894E-2,2.935114027E0
4.240792094E1,-3.000405312E0,-1.916533262E-1,1.985253580E-2,3.006585631E0
4.241042881E1,-3.065766096E0,-1.928750277E-1,1.527118147E-3,3.071827610E0
4.241293672E1,-3.116466284E0,-1.977618039E-1,-9.162708884E-4,3.122734806E0
4.241544464E1,-3.165945053E0,-1.885990947E-1,-6.413896102E-3,3.171564099E0
4.241795251E1,-3.216034412E0,-1.843231618E-1,-1.007897966E-2,3.221327980E0
4.242046042E1,-3.263069630E0,-1.818797737E-1,-1.740914769E-2,3.268180953E0
4.242296829E1,-3.304607391E0,-2.044811249E-1,-3.145863488E-2,3.311077194E0
4.242547620E1,-3.347366571E0,-1.916533262E-1,-4.123219103E-2,3.353102154E0
4.242798412E1,-3.388293505E0,-1.824906170E-1,-3.634541109E-2,3.393398987E0
4.243049198E1,-3.424333334E0,-1.818797737E-1,-5.100574717E-2,3.429539418E0
4.243299990E1,-3.456708193E0,-1.739387512E-1,-4.978405312E-2,3.461439682E0
4.243550782E1,-3.483585596E0,-1.721062213E-1,-5.772506446E-2,3.488312105E0
4.243801568E1,-3.507408619E0,-1.678302884E-1,-6.322269142E-2,3.511990794E0
4.244052360E1,-3.526955605E0,-1.543916464E-1,-6.261184067E-2,3.530888395E0
4.244303152E1,-3.535507679E0,-1.440072358E-1,-6.994201243E-2,3.539130475E0
4.244553938E1,-3.532453299E0,-1.452289373E-1,-6.566607952E-2,3.536047198E0
4.244804730E1,-3.515960455E0,-1.238492802E-1,-6.688777357E-2,3.518776853E0
4.245055516E1,-3.476866245E0,-1.214058921E-1,-7.849387079E-2,3.479870625E0
4.245306308E1,-3.416392326E0,-1.097997949E-1,-9.193251282E-2,3.419392360E0
4.245557100E1,-3.333317041E0,-1.091889441E-1,-1.004843712E-1,3.336618323E0
4.245807886E1,-3.241079092E0,-1.152974218E-1,-1.090362370E-1,3.244961645E0
4.246058678E1,-3.136624336E0,-1.214058921E-1,-1.243074164E-1,3.141433423E0
4.246309469E1,-3.037056208E0,-1.226275861E-1,-1.267508119E-1,3.042172530E0
4.246560256E1,-2.949705124E0,-1.220167428E-1,-1.408002973E-1,2.955583382E0
4.246811048E1,-2.880679369E0,-1.275143623E-1,-1.572931707E-1,2.887787160E0
4.247061839E1,-2.828757286E0,-1.415638477E-1,-1.805053651E-1,2.838043392E0
4.247312626E1,-2.803712606E0,-1.385096163E-1,-1.878355294E-1,2.813409227E0
4.247563417E1,-2.805545092E0,-1.378987730E-1,-1.902789176E-1,2.815369496E0
4.247814204E1,-2.836698294E0,-1.317902952E-1,-1.829487532E-1,2.845645118E0
4.248064995E1,-2.884955168E0,-1.226275861E-1,-1.695101112E-1,2.892531335E0
4.248315787E1,-2.932601452E0,-1.152974218E-1,-1.597365588E-1,2.939210870E0
4.248566574E1,-2.969252110E0,-1.024696305E-1,-1.664558798E-1,2.975679028E0
4.248817365E1,-2.997351170E0,-1.012479365E-1,-1.780619770E-1,3.004342065E0
4.249068157E1,-3.015065670E0,-9.880454093E-2,-1.823379099E-1,3.022189677E0
4.249318943E1,-3.021785021E0,-1.018587798E-1,-1.731752008E-1,3.028456632E0
4.249569735E1,-3.013844013E0,-9.880454093E-2,-1.762294322E-1,3.020608364E0
4.249820522E1,-3.007124662E0,-9.941539168E-2,-2.031067163E-1,3.015615110E0
4.250071313E1,-2.999183655E0,-9.086353332E-2,-2.128802687E-1,3.008101858E0
4.250322105E1,-2.992464304E0,-8.475505561E-2,-2.159345001E-1,3.001441943E0
4.250572891E1,-2.993075132E0,-8.353336155E-2,-2.208212912E-1,3.002372164E0
4.250823683E1,-2.998572826E0,-7.681404054E-2,-2.238755226E-1,3.007899540E0
4.251074475E1,-3.012011528E0,-7.620319724E-2,-2.415900975E-1,3.022645554E0
4.251325261E1,-3.034612894E0,-5.780142173E-2,-2.367033064E-1,3.044379227E0
4.251576053E1,-3.060268402E0,-4.741701856E-2,-2.373141646E-1,3.069822320E0
4.251826844E1,-3.082258940E0,-4.314108938E-2,-2.226538211E-1,3.090591537E0
4.252077631E1,-3.084091425E0,-3.092414327E-2,-2.165453583E-1,3.091838953E0
4.252328423E1,-3.069431067E0,-2.481566928E-2,-2.012741715E-1,3.076123239E0
4.252579209E1,-3.035223722E0,-1.809635013E-2,-2.183778882E-1,3.043123301E0
4.252830001E1,-2.986966848E0,-1.931804419E-2,-2.134911120E-1,2.994648994E0
4.253080792E1,-2.916719198E0,-3.214583546E-2,-2.086043358E-1,2.924346082E0
4.253331579E1,-2.836698294E0,-3.214583546E-2,-2.098260373E-1,2.844629595E0
4.253582370E1,-2.757288218E0,-2.970244735E-2,-2.244863659E-1,2.766570924E0
4.253833162E1,-2.680321455E0,-4.191939160E-2,-2.299840003E-1,2.690496790E0
4.254083948E1,-2.614349842E0,-3.947600350E-2,-2.275405973E-1,2.624530087E0
4.254334740E1,-2.573423147E0,-2.420482226E-2,-2.257080674E-1,2.583415704E0
4.254585527E1,-2.555097818E0,-1.076618303E-2,-2.336490750E-1,2.565781102E0
4.254836318E1,-2.547156811E0,-1.137703005E-2,-2.287622988E-1,2.557434153E0
4.255087110E1,-2.534328938E0,1.977618039E-2,-2.324273884E-1,2.545041601E0
4.255337896E1,-2.520279408E0,2.466295846E-2,-2.147128135E-1,2.529529234E0
4.255588688E1,-2.490347862E0,3.749075159E-2,-2.061609477E-1,2.499147928E0
4.255839480E1,-2.452475309E0,5.337277800E-2,-2.086043358E-1,2.461909739E0
4.256090266E1,-2.401164293E0,6.681142002E-2,-2.116585821E-1,2.411400648E0
4.256341058E1,-2.347409725E0,6.864395738E-2,-1.957765520E-1,2.356559541E0
4.256591850E1,-2.291822672E0,8.819106966E-2,-2.092151791E-1,2.303041427E0
4.256842636E1,-2.253339291E0,9.002361447E-2,-2.073826492E-1,2.264652241E0
4.257093428E1,-2.214855909E0,1.016297117E-1,-2.000524700E-1,2.226193228E0
4.257344214E1,-2.174539804E0,1.217876747E-1,-1.982199401E-1,2.186949186E0
4.257595006E1,-2.139110804E0,1.315612346E-1,-1.896680743E-1,2.151529076E0
4.257845798E1,-2.101238251E0,1.266744435E-1,-1.847812980E-1,2.113147588E0
4.258096584E1,-2.053592205E0,1.352263093E-1,-1.768402755E-1,2.065623292E0
4.258347376E1,-1.997394204E0,1.498866528E-1,-1.817270666E-1,2.011237018E0
4.258598167E1,-1.930200934E0,1.358371526E-1,-1.750077456E-1,1.942872896E0
4.258848954E1,-1.850790858E0,1.413347870E-1,-1.829487532E-1,1.865173603E0
4.259099745E1,-1.760309100E0,1.456107199E-1,-1.853921413E-1,1.776023889E0
4.259350532E1,-1.663184404E0,1.352263093E-1,-1.817270666E-1,1.678539021E0
4.259601324E1,-1.563005447E0,1.498866528E-1,-1.847812980E-1,1.581011121E0
4.259852115E1,-1.460383058E0,1.443890184E-1,-1.811162084E-1,1.478637868E0
4.260102902E1,-1.349208832E0,1.498866528E-1,-1.792836636E-1,1.369296576E0
4.260353693E1,-1.228261113E0,1.590493619E-1,-1.658450365E-1,1.249570581E0
4.260604485E1,-1.096928954E0,1.596602052E-1,-1.609582454E-1,1.120112525E0
4.260855272E1,-9.564340711E-1,1.535517275E-1,-1.554606259E-1,9.810770976E-1
4.261106063E1,-8.208259940E-1,1.700446010E-1,-1.585148573E-1,8.531104493E-1
4.261356850E1,-6.784985662E-1,1.669903696E-1,-1.524063945E-1,7.151739627E-1
4.261607641E1,-5.202891231E-1,1.779856235E-1,-1.499630064E-1,5.699724178E-1
4.261858433E1,-3.523061574E-1,1.682120711E-1,-1.536280811E-1,4.195432238E-1
4.262109219E1,-1.824906170E-1,1.785964668E-1,-1.542389393E-1,2.983105322E-1
4.262360011E1,-1.389677543E-2,1.914242655E-1,-1.481304616E-1,2.424438150E-1
4.262610803E1,1.534753740E-1,1.773747802E-1,-1.493521482E-1,2.780693569E-1
4.262861589E1,3.171824515E-1,1.981435865E-1,-1.517955512E-1,4.036179849E-1
4.263112381E1,4.784461260E-1,1.993652731E-1,-1.487413049E-1,5.392413035E-1
4.263363172E1,6.513158679E-1,1.932567954E-1,-1.481304616E-1,6.953439310E-1
4.263613959E1,8.266290426E-1,1.981435865E-1,-1.444653720E-1,8.622335523E-1
4.263864751E1,9.873582125E-1,1.987544298E-1,-1.365243644E-1,1.016375160E0
4.264115537E1,1.132739902E0,1.865374744E-1,-1.316375881E-1,1.155519091E0
4.264366329E1,1.261017799E0,2.030303627E-1,-1.188097894E-1,1.282771603E0
4.264617120E1,1.386852384E0,2.225774676E-1,-1.041494608E-1,1.408455670E0
4.264867907E1,1.509632587E0,2.299076319E-1,-1.017060652E-1,1.530422227E0
4.265118698E1,1.631802082E0,2.366269529E-1,-9.926267713E-2,1.651854542E0
4.265369490E1,1.741754651E0,2.567849159E-1,-1.010952219E-1,1.763481784E0
4.265620277E1,1.826662421E0,2.812187970E-1,-1.017060652E-1,1.850979129E0
4.265871068E1,1.885914564E0,2.885489762E-1,-1.023169160E-1,1.910602786E0
4.266121860E1,1.933560610E0,3.007659316E-1,-1.078145429E-1,1.959780792E0
4.266372646E1,1.970211506E0,3.404709995E-1,-9.681928903E-2,2.001756192E0
4.266623438E1,1.986704350E0,3.600181043E-1,-9.620844573E-2,2.021351843E0
4.266874225E1,1.979374170E0,3.612397909E-1,-9.498675168E-2,2.014308511E0
4.267125016E1,1.942112446E0,3.691807985E-1,-8.338065445E-2,1.978647909E0
4.267375808E1,1.881638646E0,3.856737018E-1,-6.994201243E-2,1.922030198E0
4.267626594E1,1.812612891E0,3.887279332E-1,-6.749862432E-2,1.855055515E0
4.267877386E1,1.739311218E0,3.875062168E-1,-7.116370648E-2,1.783375691E0
4.268128173E1,1.658679366E0,4.082750380E-1,-5.528167635E-2,1.709082154E0
4.268378964E1,1.579880118E0,3.930038512E-1,-6.383354217E-2,1.629278348E0
4.268629756E1,1.510243535E0,3.691807985E-1,-7.299624383E-2,1.556424893E0
4.268880542E1,1.432665944E0,3.545204699E-1,-7.299624383E-2,1.477682281E0
4.269131334E1,1.333708644E0,2.714452446E-1,-1.096470803E-1,1.365461003E0
4.269382126E1,1.199322224E0,2.665584683E-1,-9.009996802E-2,1.231886853E0
4.269632912E1,1.021565676E0,3.068743944E-1,-3.817795217E-2,1.067345249E0
4.269883704E1,8.333483934E-1,2.897706628E-1,-1.801999472E-2,8.824745334E-1
4.270134495E1,6.507050395E-1,2.506764531E-1,-2.962609194E-2,6.979494523E-1
4.270385282E1,4.698942602E-1,2.659476399E-1,-8.246437646E-3,5.399970062E-1
4.270636074E1,3.019112647E-1,2.690018713E-1,8.246437646E-3,4.044507662E-1
4.270886865E1,1.809635013E-1,2.598391473E-1,1.496575773E-2,3.169986517E-1
4.271137652E1,9.910997003E-2,2.561740577E-1,2.596100792E-2,2.759019897E-1
4.271388443E1,4.596625641E-2,2.598391473E-1,3.145863488E-2,2.657422152E-1
4.271639230E1,2.519745007E-2,2.592283189E-1,3.329117596E-2,2.625691056E-1
4.271890022E1,3.436015919E-2,2.525089979E-1,4.184303805E-2,2.582484354E-1
4.272140813E1,6.368082762E-2,2.580066025E-1,3.939964995E-2,2.686540288E-1
4.272391600E1,1.009425074E-1,2.482330501E-1,4.245388508E-2,2.713141525E-1
4.272642391E1,1.449235082E-1,2.274642438E-1,4.672981426E-2,2.737270190E-1
4.272893178E1,1.944021434E-1,2.311293334E-1,6.261184067E-2,3.084367110E-1
4.273143969E1,2.493783981E-1,2.274642438E-1,7.360709459E-2,3.454671793E-1
4.273394761E1,3.220692277E-1,2.103605270E-1,7.421794534E-2,3.917760102E-1
4.273645548E1,4.033119082E-1,2.005869746E-1,6.933116168E-2,4.557438312E-1
4.273896339E1,4.906630516E-1,2.030303627E-1,7.849387079E-2,5.367800724E-1
4.274147131E1,5.914528370E-1,1.981435865E-1,9.498675168E-2,6.309515213E-1
4.274397917E1,7.044596076E-1,1.847049445E-1,1.059819981E-1,7.359425516E-1
4.274648709E1,8.266290426E-1,1.761530787E-1,9.865183383E-2,8.509275325E-1
4.274899501E1,9.427663684E-1,1.657686681E-1,8.948912472E-2,9.614031309E-1
4.275150287E1,1.053329706E0,1.657686681E-1,9.132166207E-2,1.070197350E0
4.275401079E1,1.154730439E0,1.614927500E-1,1.188097894E-1,1.172005999E0
4.275651865E1,1.242692351E0,1.566059589E-1,1.359135211E-1,1.259873879E0
4.275902657E1,1.309885621E0,1.437781751E-1,1.200314835E-1,1.323208245E0
4.276153449E1,1.360585928E0,1.254527569E-1,1.236965731E-1,1.371945080E0
4.276404235E1,1.399680138E0,1.101815775E-1,1.181989461E-1,1.408976742E0
4.276655027E1,1.430222511E0,9.735377878E-2,1.212531775E-1,1.438650939E0
4.276905818E1,1.447326183E0,7.536327839E-2,9.681928903E-2,1.452517359E0
4.277156605E1,1.449158788E0,7.230904698E-2,9.926267713E-2,1.454353076E0
4.277407396E1,1.440606952E0,6.131379306E-2,1.102579311E-1,1.446120528E0
4.277658183E1,1.411897063E0,6.864395738E-2,1.218640283E-1,1.418808004E0
4.277908975E1,1.363029361E0,7.475243509E-2,1.291942000E-1,1.371177635E0
4.278159766E1,1.306220531E0,7.475243509E-2,1.243074164E-1,1.314249724E0
4.278410553E1,1.256131053E0,7.780666649E-2,1.322484314E-1,1.265467798E0
4.278661344E1,1.234140515E0,8.513683826E-2,1.566823274E-1,1.246956473E0
4.278912136E1,1.251855135E0,8.452598751E-2,1.560714692E-1,1.264375033E0
4.279162922E1,1.290949345E0,9.368869662E-2,1.487413049E-1,1.302862908E0
4.279413714E1,1.349590659E0,9.979717433E-2,1.444653720E-1,1.360964609E0
4.279664506E1,1.433276772E0,1.077381819E-1,1.359135211E-1,1.443732076E0
